;bname;gname;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Start;End;Orientation;Length;Chr
423;b0472;recR;1667.45393668231;0.0722725836283374;0.16754565316905;0.431360541209719;0.666206236257865;0.998227012165091;494405;495010;+;606;NC_000913.3
424;b0473;htpG;4593.85605978839;-0.505990437945991;0.664346976608563;-0.761635795392689;0.446277404645674;0.998227012165091;495120;496994;+;1875;NC_000913.3
425;b0474;adk;4627.97615262591;0.182633335294822;0.165418992859483;1.10406509033677;0.269564903297445;0.998227012165091;497175;497819;+;645;NC_000913.3
426;b0475;hemH;848.799362984036;0.14306771858114;0.129431016895916;1.10535883911188;0.269004131687369;0.998227012165091;498055;499017;+;963;NC_000913.3
427;b0476;aes;323.845512298221;-0.180196871548794;0.23819632169631;-0.756505685165608;0.449346065105113;0.998227012165091;499014;499973;-;960;NC_000913.3
428;b0477;gsk;1019.77129652094;0.145910484556952;0.216375518786212;0.674339155258673;0.500095715946864;0.998227012165091;500125;501429;+;1305;NC_000913.3
429;b0478;ybaL;1824.36196846406;0.0141922061122264;0.248906731896765;0.057018169030931;0.954530721891916;0.999684303779905;501562;503238;-;1677;NC_000913.3
430;b0479;fsr;408.918633181452;0.44359773474323;0.212414507229185;2.08835893804848;0.0367654685789933;0.545878369905201;503476;504696;-;1221;NC_000913.3
431;b0480;ushA;2249.49303928324;0.056373360779296;0.22850449997205;0.246705691950011;0.805136001166717;0.998227012165091;504914;506566;+;1653;NC_000913.3
432;b0481;ybaK;244.402171000286;0.155984330106154;0.150612254013285;1.03566825374245;0.300356937703828;0.998227012165091;506603;507082;-;480;NC_000913.3
433;b0482;ybaP;339.965069876576;-0.296580679422664;0.234537989159465;-1.26453151783874;0.206039315519245;0.998227012165091;507286;508080;-;795;NC_000913.3
434;b0483;ybaQ;142.673177272547;0.037122085632094;0.227088510819414;0.163469677519769;0.870148645822401;0.998227012165091;508218;508559;+;342;NC_000913.3
435;b0484;copA;4848.05744820219;-0.304835957546121;0.19721360412908;-1.54571465235532;0.12217349699139;0.934433033948638;508875;511379;-;2505;NC_000913.3
436;b0485;glsA;1121.44101119009;-0.888317437140407;0.321547627650499;-2.76263097828217;0.00573375514889936;0.155786517446966;511641;512573;+;933;NC_000913.3
437;b0486;ybaT;1906.07646416847;-0.750603598723129;0.478049952930252;-1.57013633015177;0.116383398135477;0.918010896174054;512576;513868;+;1293;NC_000913.3
438;b0487;cueR;477.822119255962;0.202318228539637;0.278510305650747;0.726429954061895;0.467575233779074;0.998227012165091;513993;514400;+;408;NC_000913.3
439;b0488;ybbJ;554.198410215387;0.223404239129556;0.219463106059714;1.01795806657712;0.308697884583091;0.998227012165091;514401;514859;-;459;NC_000913.3
440;b0489;qmcA;1114.03189749869;0.0526646296495024;0.195473152180822;0.269421294238839;0.787605501359663;0.998227012165091;514856;515773;-;918;NC_000913.3
441;b0490;fetA;157.84061008103;0.0570903476424512;0.19765350591589;0.288840551438261;0.772703398482255;0.998227012165091;515919;516596;+;678;NC_000913.3
442;b0491;fetB;244.390247218978;-0.0334309306598721;0.170052102947953;-0.196592280132544;0.844146612282871;0.998227012165091;516583;517362;+;780;NC_000913.3
443;b0492;cnoX;1523.63305280158;-0.27557370582161;0.24219447244505;-1.13781996360026;0.255195667063977;0.998227012165091;517425;518279;-;855;NC_000913.3
444;b0493;ybbO;459.456269344365;0.165613329442483;0.158648046201765;1.04390399634585;0.296529809063186;0.998227012165091;518340;519149;-;810;NC_000913.3
445;b0494;tesA;376.653916609026;0.0288073076881042;0.120735131120133;0.23859921649019;0.811416372733832;0.998227012165091;519139;519765;-;627;NC_000913.3
446;b0495;ybbA;211.123134034253;-0.289545558303578;0.148923393895578;-1.94425839171113;0.0518642994815939;0.657606387712654;519733;520419;+;687;NC_000913.3
447;b0496;ybbP;443.691467754654;-0.204008995871455;0.110526923202522;-1.84578553315596;0.0649233519900394;0.720288521800604;520416;522830;+;2415;NC_000913.3
448;b0497;rhsD;262.700775850584;0.0230319580793139;0.174285881301311;0.132150452505648;0.894865290478129;0.998227012165091;523261;527541;+;4281;NC_000913.3
449;b0498;ybbC;19.5508596520705;0.459189667318697;0.354767277016855;1.29434053551924;0.19554782072447;0.998227012165091;527581;527949;+;369;NC_000913.3
450;b0502;ylbG;65.7367402337094;0.00158195873763852;0.242165731808389;0.00653254581408004;0.994787819623133;0.999954920072585;529645;530016;-;372;NC_000913.3
451;b0503;selU;364.95469646331;-0.169718859569264;0.178793522114308;-0.949245014932689;0.342496011774666;0.998227012165091;530132;531226;-;1095;NC_000913.3
452;b0504;allS;54.5822429653027;-0.713327177829552;0.748727791473197;-0.95271898005283;0.340732474077151;0.998227012165091;531295;532221;-;927;NC_000913.3
453;b0505;allA;70.3226145249945;0.185442834428306;0.657301340714208;0.282127576716653;0.777845688590856;0.998227012165091;532451;532933;+;483;NC_000913.3
454;b0506;allR;2391.8878910754;0.0882784839996042;0.238605319418764;0.369977015661881;0.7113996160248;0.998227012165091;533011;533826;+;816;NC_000913.3
455;b0507;gcl;107.51724247204;0.41502337810569;0.877220968716267;0.473111556730158;0.636133592158546;0.998227012165091;533916;535697;+;1782;NC_000913.3
456;b0508;hyi;54.4220904350755;0.647177409263636;1.36528985045781;0.474021988112359;0.635484227517097;0.998227012165091;535710;536486;+;777;NC_000913.3
457;b0509;glxR;160.772253606432;-0.0599888559475237;1.29316302208726;-0.0463892447610336;0.963000008722942;0.999954920072585;536586;537464;+;879;NC_000913.3
458;b0512;allB;551.540044929358;0.141158524378112;1.00456807394488;0.140516634003498;0.888251810843171;0.998227012165091;539147;540508;+;1362;NC_000913.3
459;b0513;ybbY;35.1780545031947;0.0847326048203431;0.548181643144352;0.154570306904696;0.87716008026897;0.998227012165091;540565;541866;+;1302;NC_000913.3
460;b0514;glxK;57.727180533264;-0.114735992375334;0.281246865809971;-0.407954741272946;0.68330690251998;0.998227012165091;541888;543033;+;1146;NC_000913.3
461;b0515;allE;96.7954032370519;-0.0844732890380982;0.282721158998355;-0.2987865829971;0.765102888799735;0.998227012165091;543261;544046;-;786;NC_000913.3
462;b0516;allC;57.1992460313339;0.34492298755762;0.352206361342752;0.979320720507818;0.327421535510522;0.998227012165091;544057;545292;-;1236;NC_000913.3
463;b0517;allD;25.1831387174413;-0.442575295303355;0.636105652315419;-0.69575752658758;0.486580692487774;0.998227012165091;545314;546363;-;1050;NC_000913.3
464;b0518;fdrA;10.537537282399;0.269600347849142;0.520875239140192;0.51759102293703;0.604743646475387;0.998227012165091;546680;548347;+;1668;NC_000913.3
465;b4572;ylbE;37.8162008853409;0.115635902394254;0.299581491029924;0.385991477633387;0.699502980513378;0.998227012165091;548357;549616;+;1260;NC_000913.3
466;b0520;ylbF;27.1115584298608;-0.1725828782131;0.377225789276648;-0.457505512929107;0.64730774068092;0.998227012165091;549627;550442;+;816;NC_000913.3
467;b0521;ybcF;24.4775183702448;0.779254672071876;0.3725948596735;2.09142625519506;0.0364898706568495;0.545878369905201;550439;551332;+;894;NC_000913.3
468;b0522;purK;353.362564681976;0.252296642678307;0.218661671251473;1.15382198093671;0.248573160500045;0.998227012165091;551527;552594;-;1068;NC_000913.3
469;b0523;purE;185.187422108142;0.409191246631051;0.269949111682955;1.51580882811583;0.129567699131753;0.944331004255877;552591;553100;-;510;NC_000913.3
470;b0524;lpxH;445.937539503853;0.082810405435198;0.162888135503423;0.508388196471545;0.61118112891857;0.998227012165091;553218;553940;-;723;NC_000913.3
471;b0525;ppiB;2428.19139146369;0.196555029212961;0.19923508636455;0.986548267172754;0.323864142004134;0.998227012165091;553943;554437;-;495;NC_000913.3
472;b0526;cysS;1432.91568165368;0.141963028234659;0.148970860201111;0.952958370804924;0.340611163375187;0.998227012165091;554611;555996;+;1386;NC_000913.3
473;b0527;ybcI;37.6936588423541;-0.00488730709753857;0.328574758756531;-0.0148742621497593;0.988132493480778;0.999954920072585;556032;556553;-;522;NC_000913.3
474;b0528;ybcJ;127.870454062105;0.18407922665124;0.277258695344371;0.663925892108101;0.506737743568627;0.998227012165091;556661;556873;-;213;NC_000913.3
475;b0529;folD;1527.97366848294;0.267045499816006;0.221723413024548;1.20440821369839;0.228431838926264;0.998227012165091;556875;557741;-;867;NC_000913.3
476;b0532;sfmD;28.3706771839591;0.289441686706847;0.314566292404439;0.920129377163877;0.357505154291187;0.998227012165091;559697;562300;+;2604;NC_000913.3
477;b0537;intD;385.938618553969;0.0608238609554842;0.16609323203983;0.366203127053956;0.714213508971532;0.998227012165091;564815;565978;-;1164;NC_000913.3
478;b0540;insE3;41.8552351781532;0.0801216138893699;0.27371582238427;0.292718240368608;0.769737526488441;0.998227012165091;566842;567141;+;300;NC_000913.3
479;b0541;insF3;195.892513214337;-0.153143804035431;0.21840866130893;-0.7011800865297;0.483190635604371;0.998227012165091;567138;568004;+;867;NC_000913.3
480;b0543;emrE;74.3788970859474;0.213467154787425;0.332085369943101;0.642808067166585;0.520348647902073;0.998227012165091;568315;568647;+;333;NC_000913.3
481;b0545;ybcL;21.7317125090156;-1.19330994268702;0.571096513141155;-2.08950661618219;0.0366621430040767;0.545878369905201;570893;571444;+;552;NC_000913.3
482;b0546;ybcM;98.8022382334041;0.124758306099495;0.304050438541048;0.410321085863692;0.681570426237918;0.998227012165091;571454;572251;+;798;NC_000913.3
483;b0552;insH2;1392.35430009463;0.175627263280605;0.152467750076034;1.151897782928;0.249363079402838;0.998227012165091;574737;575717;-;981;NC_000913.3
484;b0554;essD;10.6010066463336;-0.0783951488724343;0.491817722516881;-0.159398787972191;0.873354693760596;0.998227012165091;577398;577613;+;216;NC_000913.3
485;b0555;rrrD;23.776038783794;-0.0779199984430101;0.305756419177466;-0.254843377132122;0.798844070964988;0.998227012165091;577613;578110;+;498;NC_000913.3
486;b0556;rzpD;43.9728067298552;0.408897421036939;0.229980404997172;1.77796634909816;0.0754093818395795;0.78229888588904;578107;578568;+;462;NC_000913.3
487;b0557;borD;461.876035462854;0.347008909236791;0.332289330977192;1.04429747478293;0.296347780840724;0.998227012165091;578600;578893;-;294;NC_000913.3
488;b0559;ybcW;22.9954968910865;0.557438054014613;0.516553138271222;1.07914948669216;0.280521093658993;0.998227012165091;579880;580086;+;207;NC_000913.3
489;b4589;ylcI;23.3792438886617;0.0670588697079392;0.392929309251522;0.170663954378149;0.864488007183133;0.998227012165091;580251;580445;-;195;NC_000913.3
490;b0560;nohD;21.0119282154346;-0.449486938322424;0.334708277186357;-1.34292149002387;0.179297397056582;0.998227012165091;580834;581379;+;546;NC_000913.3
491;b0564;appY;262.566499429839;0.0530836905866602;0.499884145517753;0.106191986808621;0.915430028598578;0.998227012165091;583681;584430;+;750;NC_000913.3
492;b0565;ompT;5189.24534485415;0.388852511362805;0.621247968964662;0.625921581700855;0.531366378057017;0.998227012165091;584680;585633;-;954;NC_000913.3
493;b0566;envY;15.3033211422826;0.183620119210849;0.498746482235663;0.368163236736549;0.712751520908455;0.998227012165091;586147;586908;-;762;NC_000913.3
494;b0567;ybcH;69.7411467036807;0.487757063028584;0.253639255961579;1.92303459170558;0.0544757057310341;0.673609810184985;587091;587981;-;891;NC_000913.3
495;b0568;nfrA;398.816484827453;0.0582478059070443;0.168112639458668;0.346480824372311;0.728981392747272;0.998227012165091;587982;590954;-;2973;NC_000913.3
496;b0569;nfrB;196.37216279419;0.151518493556536;0.271324187516861;0.558440789754952;0.576543425889519;0.998227012165091;590941;593178;-;2238;NC_000913.3
497;b0570;cusS;175.140844761335;-0.0500203379021987;0.165357362079978;-0.302498402689838;0.762272150925787;0.998227012165091;593328;594770;-;1443;NC_000913.3
498;b0571;cusR;178.821972073874;0.0194348742239813;0.193313345206723;0.100535605564108;0.919919116867347;0.998227012165091;594760;595443;-;684;NC_000913.3
499;b0572;cusC;12.8380510326252;-0.141156746114785;0.471280167201815;-0.299517688072663;0.764545078009868;0.998227012165091;595600;596973;+;1374;NC_000913.3
500;b0574;cusB;15.2313373691829;0.403829573527029;0.404820173141071;0.997552988512514;0.318496167034621;0.998227012165091;597479;598702;+;1224;NC_000913.3
501;b0575;cusA;103.023520212666;-0.00683619545569654;0.151256285806487;-0.0451961081765725;0.963950996307515;0.999954920072585;598714;601857;+;3144;NC_000913.3
502;b0576;pheP;849.39363043553;0.390747914787556;0.193820526091416;2.0160295850361;0.0437968822395002;0.591597489991084;601959;603335;+;1377;NC_000913.3
503;b0577;ybdG;662.920773291702;0.0874352860534145;0.144586180117062;0.604727823797707;0.545359857580853;0.998227012165091;603416;604663;-;1248;NC_000913.3
504;b0578;nfsB;1096.15432347127;-0.0675324176751061;0.165277102510137;-0.408601171302384;0.68283237094923;0.998227012165091;604771;605424;-;654;NC_000913.3
505;b0579;ybdF;140.875771528752;0.451432296718292;0.219727436942002;2.05451036520965;0.0399263212104969;0.5756885448185;605518;605886;-;369;NC_000913.3
506;b0580;ybdJ;93.8022430070415;0.0774995563541042;0.352223712602816;0.220029355154451;0.825848292762428;0.998227012165091;605951;606199;-;249;NC_000913.3
507;b0581;ybdK;1172.19582103796;0.0641702027862413;0.348389006640263;0.184191238997681;0.853863432166004;0.998227012165091;606265;607383;-;1119;NC_000913.3
508;b0582;insL2;510.542450887778;-0.174270699247323;0.146438510974979;-1.19006057960463;0.234022582636203;0.998227012165091;608065;609177;+;1113;NC_000913.3
509;b0583;entD;17.5018233123202;0.426575600724684;0.396537750372162;1.07575029193143;0.282038948670124;0.998227012165091;609459;610079;-;621;NC_000913.3
510;b0584;fepA;307.24731737273;0.974023073380439;0.132830207508897;7.3328431209083;2.25320643068547e-13;6.92254344935213e-11;610254;612494;-;2241;NC_000913.3
511;b0585;fes;207.130644198772;-0.234841122894976;0.288980096569243;-0.812655008711668;0.416415883311408;0.998227012165091;612737;613939;+;1203;NC_000913.3
512;b0586;entF;522.253032595851;0.324842820726332;0.0844573548350503;3.84623484077576;0.000119946804761988;0.00684382197456259;614157;618038;+;3882;NC_000913.3
513;b0588;fepC;101.044840958875;0.555759534950489;0.209903498717248;2.64769066903038;0.0081043643559821;0.199807600233287;619384;620199;-;816;NC_000913.3
514;b0589;fepG;147.858716929798;0.292628641833256;0.172162058468204;1.6997278287498;0.0891821322719358;0.832516808374641;620196;621188;-;993;NC_000913.3
515;b0590;fepD;111.58454925022;0.228809126821924;0.242891982844409;0.942020087046241;0.346182355879293;0.998227012165091;621185;622189;-;1005;NC_000913.3
516;b0591;entS;208.12240084968;0.792166533272147;0.159344171939651;4.97141830560435;6.6464870346345e-07;5.89912649251782e-05;622300;623550;+;1251;NC_000913.3
517;b0592;fepB;141.499985629086;0.499909271150899;0.169315268180405;2.95253509339894;0.00315176242789263;0.0999058661666917;623554;624510;-;957;NC_000913.3
518;b0593;entC;142.037085731865;0.757942510809251;0.154958375595456;4.89126520523152;1.0018986000054e-06;8.69909349656863e-05;624885;626060;+;1176;NC_000913.3
519;b0594;entE;208.81313041615;0.815879975942308;0.162992121537141;5.00564056868474;5.56765643404862e-07;5.05391359036141e-05;626070;627680;+;1611;NC_000913.3
520;b0595;entB;168.796275732686;0.8868983552483;0.152500350962233;5.81571353542617;6.03757853543896e-09;7.092379020748e-07;627694;628551;+;858;NC_000913.3
521;b0596;entA;222.182100308222;0.770940991425826;0.139127140575054;5.54126957716014;3.00286521217549e-08;3.33151212706359e-06;628551;629297;+;747;NC_000913.3
522;b0597;entH;32.8173493073758;1.13398390422775;0.24807974708879;4.5710458734944;4.85296021469564e-06;0.000358939316620267;629300;629713;+;414;NC_000913.3
523;b0598;cstA;8027.4751849281;0.494864241199335;0.486619143395918;1.01694363634336;0.309180243230495;0.998227012165091;629894;631999;+;2106;NC_000913.3
524;b4512;ybdD;340.35731360318;-0.0444357816044228;0.41969587288027;-0.10587614621862;0.915680620232045;0.998227012165091;632182;632379;+;198;NC_000913.3
525;b0599;hcxA;379.143545292797;0.000407046607988209;0.23751074289566;0.00171380293381941;0.998632583768225;0.999954920072585;632389;633477;-;1089;NC_000913.3
526;b0600;ybdL;137.949503438446;0.0189996580596769;0.364959161337144;0.0520596824862969;0.958481138093273;0.999954920072585;633586;634746;+;1161;NC_000913.3
527;b0601;ybdM;47.2461319867413;0.399629009993264;0.310721877179715;1.28613090787337;0.198397378950755;0.998227012165091;634747;635376;-;630;NC_000913.3
528;b0602;ybdN;17.489665037689;0.0785882739150435;0.425492180028933;0.184699690390784;0.853464589030949;0.998227012165091;635349;636569;-;1221;NC_000913.3
529;b0604;dsbG;254.447835112154;0.106504132970814;0.19293685713506;0.552015486062667;0.580937743314248;0.998227012165091;637827;638573;-;747;NC_000913.3
530;b0605;ahpC;17550.1691436855;-0.18795041557132;0.231455122247078;-0.812038263602064;0.416769675937471;0.998227012165091;638945;639508;+;564;NC_000913.3
531;b0606;ahpF;3634.97513663906;-0.0322169356910834;0.17673689547004;-0.1822875501202;0.855357068563467;0.998227012165091;639753;641318;+;1566;NC_000913.3
532;b0607;uspG;3909.24655221287;0.0807066157025059;0.167084622419598;0.483028387255341;0.629075580310596;0.998227012165091;641439;641867;-;429;NC_000913.3
533;b0608;ybdR;115.06680059649;0.415298788892869;0.288134542805984;1.44133634533542;0.149489683993935;0.996513903410618;642088;643326;+;1239;NC_000913.3
534;b4734;yldA;18.0475401021903;-0.735332269375328;0.425729557697029;-1.72722860341924;0.084126615752671;0.823533586559235;643330;643419;-;90;NC_000913.3
535;b0610;rnk;385.258671879019;0.0354137197671791;0.181382930425525;0.195242847185777;0.84520283724329;0.998227012165091;643557;643967;-;411;NC_000913.3
536;b0611;rna;647.553649046504;0.0510842182086431;0.129335516294305;0.394974402022721;0.692861779518928;0.998227012165091;644197;645003;-;807;NC_000913.3
537;b0612;citT;20.1797077747289;-0.37158542566337;0.421427853395471;-0.881729630990176;0.377923033303165;0.998227012165091;645117;646580;-;1464;NC_000913.3
538;b0615;citF;29.7443160988124;-0.113984156611486;0.577836934902113;-0.197260074125921;0.843624021663659;0.998227012165091;648039;649571;-;1533;NC_000913.3
539;b0616;citE;26.626377544697;1.17853421447996;0.561018519254226;2.10070465418255;0.0356669005213626;0.537560757291782;649582;650490;-;909;NC_000913.3
540;b0618;citC;15.7608901111305;-0.262052743259778;0.414739175634551;-0.631849506039158;0.527485220793025;0.998227012165091;650798;651856;-;1059;NC_000913.3
541;b0619;dpiB;147.452347610753;-0.106246233723694;0.188468360127605;-0.56373512058872;0.572934411926966;0.998227012165091;652235;653893;+;1659;NC_000913.3
542;b0620;dpiA;313.260292060886;-0.224394914206276;0.367374136824106;-0.610807598341398;0.541326962523927;0.998227012165091;653862;654542;+;681;NC_000913.3
543;b0621;dcuC;3842.62425258142;-0.462719649574098;0.454604459429136;-1.01785110105421;0.30874872290016;0.998227012165091;654583;655968;-;1386;NC_000913.3
544;b0622;pagP;97.597305880027;-0.240384365035527;0.277329535263958;-0.866782417555104;0.386061237536784;0.998227012165091;656557;657117;+;561;NC_000913.3
545;b0623;cspE;18932.5490159579;-0.0498590916164061;0.20411625737034;-0.244268106121228;0.807023183034336;0.998227012165091;657292;657501;+;210;NC_000913.3
546;b0624;crcB;127.76636647765;-0.0119959400048749;0.180858246938809;-0.0663278573574452;0.947116805089321;0.999684303779905;657555;657938;-;384;NC_000913.3
547;b0627;tatE;297.624587532033;0.0254761526132288;0.204796102263992;0.124397643957056;0.901000438709761;0.998227012165091;658947;659150;+;204;NC_000913.3
548;b0628;lipA;2024.63557217486;0.234369309391866;0.170321593138337;1.37603990823118;0.168809278082887;0.998227012165091;659251;660216;-;966;NC_000913.3
549;b0629;ybeF;39.8828862013935;-0.374451504045522;0.366277017570521;-1.02231777065681;0.306630525109215;0.998227012165091;660425;661378;-;954;NC_000913.3
550;b0630;lipB;395.426953547772;0.0433564522870504;0.261677834723945;0.165686376657729;0.868403767717556;0.998227012165091;661637;662278;-;642;NC_000913.3
551;b0631;ybeD;204.907227201189;-0.120541487774357;0.275979671938983;-0.436776690570918;0.662273305111221;0.998227012165091;662379;662642;-;264;NC_000913.3
552;b0632;dacA;1242.55354712368;0.174315150158091;0.189711144484395;0.918845071710745;0.358176613727517;0.998227012165091;662752;663963;-;1212;NC_000913.3
553;b0633;rlpA;1472.21978577953;0.0983637440460261;0.12498366042624;0.787012828001434;0.43127435680537;0.998227012165091;664102;665190;-;1089;NC_000913.3
554;b0634;mrdB;855.312429697943;0.133190356489776;0.140657263533417;0.946914173814658;0.343682514819501;0.998227012165091;665201;666313;-;1113;NC_000913.3
555;b0635;mrdA;1000.57421755269;0.161877336871644;0.164735878637414;0.982647728051631;0.325780845534699;0.998227012165091;666316;668217;-;1902;NC_000913.3
556;b0636;rlmH;922.795749935663;0.331076132137472;0.200311050764679;1.65281012142666;0.0983695135330109;0.861284133747727;668248;668715;-;468;NC_000913.3
557;b0637;rsfS;757.691966848487;0.342671251462402;0.191193707923446;1.79227263901178;0.0730893038872462;0.766327157377551;668719;669036;-;318;NC_000913.3
558;b0638;cobC;159.261584790969;-0.0727423554098327;0.126560715805584;-0.574762515736522;0.565451920921759;0.998227012165091;669296;669907;-;612;NC_000913.3
559;b0639;nadD;299.432110784989;0.129607848325468;0.143853018130617;0.900974133248879;0.367602072979119;0.998227012165091;669931;670572;-;642;NC_000913.3
560;b0640;holA;545.997418230789;0.108228126816333;0.147334550360069;0.734573978417384;0.462598990485739;0.998227012165091;670574;671605;-;1032;NC_000913.3
561;b0641;lptE;1442.89343364262;0.0127951132408213;0.132670174188808;0.0964430273726194;0.923168720467237;0.998227012165091;671605;672186;-;582;NC_000913.3
562;b0642;leuS;6788.23611663997;0.0767256369466901;0.124987368018059;0.613867130441566;0.53930313228171;0.998227012165091;672201;674783;-;2583;NC_000913.3
563;b0643;ybeL;4275.48417629395;-0.112920030260432;0.21726429978516;-0.519735779748869;0.603247745301966;0.998227012165091;675018;675500;+;483;NC_000913.3
564;b0644;ybeQ;549.536577417823;-0.180388554673533;0.357285863254957;-0.504885788175753;0.613639056535659;0.998227012165091;675570;676547;-;978;NC_000913.3
565;b0646;djlB;11.1509587401566;-0.0216080498958153;0.517252782704956;-0.0417746421446333;0.966678349998499;0.999954920072585;677415;678842;+;1428;NC_000913.3
566;b0649;djlC;47.3196393662261;0.261703357049476;0.273366451976453;0.957335310010967;0.338398038466368;0.998227012165091;680212;681663;+;1452;NC_000913.3
567;b0650;hscC;132.024400651154;0.0844929887295163;0.264756710987527;0.319134455230096;0.74962455712528;0.998227012165091;681723;683393;-;1671;NC_000913.3
568;b0651;rihA;2604.78341984838;-0.556575449825641;0.156351623862277;-3.55976763193648;0.000371183084783182;0.0180793322027321;683477;684412;-;936;NC_000913.3
569;b0652;gltL;421.849955248574;0.182588356925857;0.29551852600381;0.617857565124369;0.536669233466141;0.998227012165091;684530;685255;-;726;NC_000913.3
570;b0653;gltK;268.966196817538;0.101534639082631;0.267522137021306;0.379537335538497;0.704288884751117;0.998227012165091;685255;685929;-;675;NC_000913.3
571;b0654;gltJ;262.291333483349;0.116628445244371;0.312353838483377;0.37338566354957;0.708861428077657;0.998227012165091;685929;686669;-;741;NC_000913.3
572;b4763;sroC;156.849891932121;0.681796506879892;0.701020191485828;0.972577559335073;0.330763300231925;0.998227012165091;686681;686843;-;163;NC_000913.3
573;b0655;gltI;1947.96347814184;0.247306941490538;0.353145381534602;0.700297821865484;0.483741331737047;0.998227012165091;686839;687747;-;909;NC_000913.3
574;b0656;insH3;964.83983521384;0.0558394334018914;0.149023317705863;0.374702659030216;0.707881614488834;0.998227012165091;687997;688977;-;981;NC_000913.3
575;b0657;lnt;1528.45322652609;0.0604811469652299;0.256009499583758;0.236245713786267;0.813242008783809;0.998227012165091;689343;690881;-;1539;NC_000913.3
576;b0658;ybeX;4146.42373639663;0.153152958008426;0.242707825134691;0.631017800614519;0.528028885506844;0.998227012165091;690906;691784;-;879;NC_000913.3
577;b0659;ybeY;846.382718571235;-0.165986742245946;0.243335054462455;-0.682132472087193;0.495155189365695;0.998227012165091;691874;692341;-;468;NC_000913.3
578;b0660;ybeZ;3427.25112046085;-0.248607811965446;0.19233416739467;-1.29258267177928;0.196155435957142;0.998227012165091;692338;693378;-;1041;NC_000913.3
579;b0661;miaB;1750.22530129422;0.145230062793933;0.191446929486259;0.758591757954295;0.448096804591436;0.998227012165091;693531;694955;-;1425;NC_000913.3
580;b0662;ubiF;1532.26096979377;0.0784145686835535;0.207175550708489;0.378493352209733;0.705064131289431;0.998227012165091;695101;696276;+;1176;NC_000913.3
581;b0664;glnX;169.426259808016;-0.39599849027673;0.459767527770694;-0.861301562980828;0.389071975088944;0.998227012165091;696430;696504;-;75;NC_000913.3
582;b0665;glnV;171.459340785462;-0.637942438259683;0.462077892221239;-1.38059502304482;0.167403514481535;0.998227012165091;696542;696616;-;75;NC_000913.3
583;b0666;metU;92.3443293742745;-0.455284352206547;0.339928444090298;-1.33935350254363;0.180455618841394;0.998227012165091;696664;696740;-;77;NC_000913.3
584;b0668;glnW;268.444855683947;-0.418908286067135;0.375257940910264;-1.11632090996126;0.264284794255501;0.998227012165091;696756;696830;-;75;NC_000913.3
585;b0670;glnU;406.246777518323;-0.402944081660098;0.384571900875501;-1.04777307115463;0.294743172213848;0.998227012165091;696865;696939;-;75;NC_000913.3
586;b0672;leuW;274.451858479843;-0.557967548583064;0.394289511947979;-1.41512145688694;0.157032888061035;0.998227012165091;696963;697047;-;85;NC_000913.3
587;b0673;metT;33.1303833283328;-0.58660543930854;0.39210416792377;-1.496044896474;0.134641955907431;0.95914528632278;697057;697133;-;77;NC_000913.3
588;b0674;asnB;1569.4920729681;0.0286366872112744;0.367083156951515;0.07801144418908;0.937818949590964;0.998227012165091;697513;699177;-;1665;NC_000913.3
589;b0675;umpH;1467.20648978548;0.17812974142101;0.10074821564218;1.76806844950644;0.0770494611825497;0.792153117745779;699574;700326;-;753;NC_000913.3
590;b0676;nagC;1609.58240707534;0.125890283836083;0.0995180662937156;1.26499929635423;0.205871580106844;0.998227012165091;700374;701594;-;1221;NC_000913.3
591;b0677;nagA;1482.3234973531;0.0218037035509922;0.221983380297264;0.0982222341230876;0.92175582755209;0.998227012165091;701603;702751;-;1149;NC_000913.3
592;b0678;nagB;1412.48352225985;-0.168699944472155;0.306314013847001;-0.55074184283458;0.581810656529123;0.998227012165091;702811;703611;-;801;NC_000913.3
593;b0679;nagE;7957.44230592587;0.0701830528099501;0.361429683633525;0.194181762007995;0.846033562877965;0.998227012165091;703944;705890;+;1947;NC_000913.3
594;b0680;glnS;3785.71626237182;0.0976540550332897;0.222476209771491;0.43894156203754;0.660703880326296;0.998227012165091;706093;707757;+;1665;NC_000913.3
595;b0681;chiP;104.919982344472;0.0165199174747168;0.301895252169468;0.054720693207336;0.956360983265438;0.999954920072585;708334;709740;+;1407;NC_000913.3
596;b0682;chiQ;22.258525766852;0.0137569899698968;0.517376834960957;0.0265898838917574;0.978786841893324;0.999954920072585;709790;710116;+;327;NC_000913.3
597;b0683;fur;1874.30723810313;0.169536949298906;0.133517162887033;1.26977645145403;0.20416427116226;0.998227012165091;710200;710646;-;447;NC_000913.3
598;b4637;uof;254.120753818897;0.19197560241561;0.199145501354047;0.963996681372735;0.335047589687668;0.998227012165091;710639;710725;-;87;NC_000913.3
599;b0684;fldA;1308.2837194337;0.187349566661377;0.195454080196393;0.958534948327132;0.337793077357127;0.998227012165091;710935;711465;-;531;NC_000913.3
600;b0685;ybfE;156.146606294981;0.219250838353889;0.309434347028497;0.708553657534654;0.47860150325641;0.998227012165091;711605;711898;-;294;NC_000913.3
601;b0686;ybfF;381.816269796127;0.0947704042369644;0.120614140090606;0.785732122003048;0.432024440319612;0.998227012165091;712038;712802;-;765;NC_000913.3
602;b0687;seqA;1401.23708088311;0.203838725788175;0.152321535906454;1.33821343498899;0.180826870775655;0.998227012165091;712987;713532;+;546;NC_000913.3
