,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
843,b0927,gloC,1390.4136,0.830981647,0.262038734,3.171216839,0.001518018,0.00461336,983650,984297,+,648,NC_000913.3
844,b0928,aspC,3115.325548,0.602166408,0.236593917,2.545147464,0.01092316,0.025291461,984519,985709,-,1191,NC_000913.3
845,b0929,ompF,83766.38176,6.841815651,0.498152857,13.73436999,6.32E-43,3.65E-40,985894,986982,-,1089,NC_000913.3
846,b0930,asnS,3848.757595,0.490200092,0.234908537,2.086770017,0.036908929,0.072193722,987585,988985,-,1401,NC_000913.3
847,b0931,pncB,934.8514571,0.082763304,0.214383006,0.386053474,0.699457066,0.778581645,989154,990356,-,1203,NC_000913.3
848,b0932,pepN,4157.184442,-1.467744434,0.394722335,-3.718422554,0.000200471,0.000799708,990622,993234,+,2613,NC_000913.3
849,b0933,ssuB,107.6761352,-1.071831515,0.304507471,-3.519885777,0.000431733,0.001587599,993277,994044,-,768,NC_000913.3
850,b0935,ssuD,17.07728781,-0.60399193,0.510007413,-1.184280686,0.236301971,0.332582281,994843,995988,-,1146,NC_000913.3
851,b0937,ssuE,16.68362199,-0.311279969,0.460753429,-0.675589045,0.499301599,0.604682637,996937,997512,-,576,NC_000913.3
852,b0938,elfA,21.65919158,-1.044685453,0.40840527,-2.557962718,0.010528738,0.024518564,997868,998407,+,540,NC_000913.3
853,b0940,elfC,48.17039712,-0.504237282,0.361449226,-1.395043192,0.163002815,0.245292555,999216,1001816,+,2601,NC_000913.3
854,b0941,elfG,55.31230705,-0.211892744,0.320151431,-0.661851623,0.508066318,0.613105089,1001807,1002877,+,1071,NC_000913.3
855,b0942,ycbU,16.64046226,0.317665409,0.463515121,0.685339905,0.493129456,0.599509877,1002889,1003431,+,543,NC_000913.3
856,b0943,ycbV,12.72587485,0.74786212,0.466955846,1.601569244,0.109250897,0.177264291,1003439,1003954,+,516,NC_000913.3
857,b0944,ycbF,93.64286764,-0.048647408,0.343554422,-0.141600297,0.887395732,0.919445629,1003947,1004657,+,711,NC_000913.3
858,b0945,pyrD,231.9116737,2.351507249,0.371081973,6.336894322,2.34E-10,3.87E-09,1004768,1005778,+,1011,NC_000913.3
859,b0946,zapC,385.0982602,-0.664283183,0.380330358,-1.746595213,0.080707578,0.137922329,1005952,1006494,+,543,NC_000913.3
860,b0947,ycbX,443.6586858,0.532904361,0.218228476,2.441956117,0.014607922,0.032520113,1006491,1007600,-,1110,NC_000913.3
861,b0948,rlmL,919.2444445,1.249274315,0.251031103,4.976571821,6.47E-07,4.86E-06,1007844,1009952,+,2109,NC_000913.3
862,b0949,uup,947.5122192,0.774424663,0.254606252,3.041656115,0.002352805,0.006763299,1009964,1011871,+,1908,NC_000913.3
863,b0950,pqiA,293.4528176,-0.721606651,0.33533598,-2.151891519,0.031405899,0.063233879,1012001,1013254,+,1254,NC_000913.3
864,b0951,pqiB,561.4960952,0.021194695,0.268463403,0.078948172,0.937073847,0.952377817,1013259,1014899,+,1641,NC_000913.3
865,b0952,pqiC,253.8871434,0.22082505,0.291785681,0.756805645,0.44916631,0.55852374,1014896,1015459,+,564,NC_000913.3
866,b0953,rmf,12628.17815,-2.102959097,0.437435424,-4.807473245,1.53E-06,1.05E-05,1015715,1015882,+,168,NC_000913.3
867,b0954,fabA,2051.806025,0.377295364,0.289969567,1.301155041,0.193205391,0.281830439,1015952,1016470,-,519,NC_000913.3
868,b0955,ycbZ,2086.438362,0.37303831,0.279404001,1.335121578,0.181836558,0.269227261,1016539,1018299,-,1761,NC_000913.3
869,b0956,matP,312.516031,-0.578036054,0.258688274,-2.234488806,0.025450928,0.052551815,1018485,1018937,+,453,NC_000913.3
870,b0957,ompA,81429.56636,0.411247471,0.236485417,1.738997168,0.082035261,0.139954716,1019013,1020053,-,1041,NC_000913.3
871,b0958,sulA,488.3506628,-0.601208048,0.215200497,-2.793711247,0.005210698,0.013442139,1020410,1020919,-,510,NC_000913.3
872,b0959,sxy,215.7639311,-0.345960438,0.316133487,-1.094349228,0.273801842,0.375306151,1021138,1021767,+,630,NC_000913.3
873,b0960,yccS,437.2159277,0.445461294,0.274186851,1.624663228,0.104234337,0.170879852,1021730,1023883,-,2154,NC_000913.3
874,b0961,yccF,87.93778933,0.815065486,0.371854572,2.191893146,0.028387223,0.057905354,1023902,1024348,-,447,NC_000913.3
875,b0962,helD,1723.487472,-0.677989497,0.158111546,-4.288045467,1.80E-05,9.35E-05,1024471,1026525,+,2055,NC_000913.3
876,b0963,mgsA,2385.51932,1.387380461,0.280702845,4.942523683,7.71E-07,5.62E-06,1026557,1027015,-,459,NC_000913.3
877,b0964,yccT,120.0753672,-0.437486996,0.461557327,-0.947849746,0.343205951,0.451107732,1027111,1027773,-,663,NC_000913.3
878,b0965,yccU,755.2611226,-0.366179269,0.221122619,-1.656000955,0.097721625,0.161670337,1027946,1028359,+,414,NC_000913.3
879,b0966,hspQ,1497.375423,-1.728322869,0.344261746,-5.02037444,5.16E-07,3.92E-06,1028404,1028721,-,318,NC_000913.3
880,b0967,rlmI,489.8659974,1.745587441,0.281213366,6.207341652,5.39E-10,8.19E-09,1028779,1029969,-,1191,NC_000913.3
881,b0968,yccX,149.1666867,-1.196740067,0.24174218,-4.950481,7.40E-07,5.43E-06,1030064,1030342,+,279,NC_000913.3
882,b0969,tusE,184.8949083,0.356772516,0.290777481,1.22696061,0.219837396,0.313444578,1030339,1030668,-,330,NC_000913.3
883,b0970,yccA,2175.435522,-0.219859102,0.335344708,-0.655621206,0.512067877,0.616829828,1030759,1031418,-,660,NC_000913.3
884,b0972,hyaA,1058.428637,-3.523365953,0.454033095,-7.760152263,8.48E-15,2.81E-13,1032139,1033257,+,1119,NC_000913.3
885,b0973,hyaB,1084.849266,-2.908212281,0.407979581,-7.128328016,1.02E-12,2.54E-11,1033254,1035047,+,1794,NC_000913.3
886,b0974,hyaC,443.200282,-2.703944739,0.454652336,-5.947279993,2.73E-09,3.60E-08,1035066,1035773,+,708,NC_000913.3
887,b0975,hyaD,617.2559758,-2.754555655,0.502678474,-5.479756535,4.26E-08,4.31E-07,1035770,1036357,+,588,NC_000913.3
888,b0976,hyaE,391.3200272,-2.782664402,0.5444168,-5.11127578,3.20E-07,2.60E-06,1036354,1036752,+,399,NC_000913.3
889,b0977,hyaF,579.4171085,-2.377891121,0.527516579,-4.507708794,6.55E-06,3.77E-05,1036749,1037606,+,858,NC_000913.3
890,b0978,appC,470.9547325,-1.869596998,0.329449613,-5.674910288,1.39E-08,1.59E-07,1037740,1039284,+,1545,NC_000913.3
891,b0979,appB,364.3405125,-1.781708203,0.343716222,-5.183660496,2.18E-07,1.86E-06,1039296,1040432,+,1137,NC_000913.3
892,b4592,appX,51.95972482,-1.589367768,0.367462687,-4.325249399,1.52E-05,8.13E-05,1040445,1040537,+,93,NC_000913.3
893,b0980,appA,381.0776794,-1.426936542,0.343218869,-4.157511932,3.22E-05,0.00015813,1040617,1041915,+,1299,NC_000913.3
894,b0981,etk,259.713793,-1.085869437,0.274698405,-3.95295137,7.72E-05,0.000345023,1042030,1044210,-,2181,NC_000913.3
895,b0982,etp,16.57150967,-0.634225698,0.474942679,-1.335373141,0.181754251,0.269227261,1044230,1044676,-,447,NC_000913.3
896,b0983,gfcE,28.35901516,0.057061838,0.354438213,0.160992342,0.872099432,0.908717724,1044664,1045803,-,1140,NC_000913.3
897,b0984,gfcD,49.34007824,-0.148932042,0.332051775,-0.448520542,0.653777564,0.744309104,1045849,1047945,-,2097,NC_000913.3
898,b0987,gfcA,39.62510144,0.196663033,0.365963918,0.537383668,0.591002622,0.688538481,1049439,1049744,-,306,NC_000913.3
899,b4516,insA4,37.2467702,0.333037782,0.530443202,0.627848148,0.530103421,0.634962493,1049833,1050108,+,276,NC_000913.3
900,b0988,insB4,271.2471219,-0.608411608,0.427570676,-1.4229498,0.154750708,0.23479618,1050027,1050530,+,504,NC_000913.3
901,b0989,cspH,20.41482494,1.105665958,0.63840378,1.731922636,0.083287338,0.141679276,1050963,1051175,-,213,NC_000913.3
902,b0990,cspG,1016.888288,1.173606497,0.671677686,1.747276292,0.080589423,0.137908655,1051461,1051673,+,213,NC_000913.3
903,b4723,ymcF,268.2309241,1.265783796,0.517070231,2.447992016,0.014365484,0.032015638,1051684,1051872,+,189,NC_000913.3
904,b4517,gnsA,121.9979051,-1.177267103,0.522587556,-2.252765283,0.024273952,0.050665955,1052067,1052240,+,174,NC_000913.3
905,b0992,yccM,114.2839502,1.026395118,0.514717393,1.994094491,0.046141729,0.087216493,1052289,1053362,-,1074,NC_000913.3
906,b0993,torS,257.7060947,-0.398261488,0.299402532,-1.330187443,0.183456521,0.27093159,1053434,1056178,-,2745,NC_000913.3
907,b0994,torT,165.7304735,-0.894164159,0.289191756,-3.091942074,0.001988516,0.005824438,1056261,1057289,+,1029,NC_000913.3
908,b0995,torR,142.8107077,-0.735972026,0.243956367,-3.016818272,0.002554429,0.00723576,1057262,1057954,-,693,NC_000913.3
909,b0996,torC,14.33209637,-1.149808492,0.439502343,-2.616160099,0.008892485,0.021284084,1058084,1059256,+,1173,NC_000913.3
910,b0997,torA,69.4024941,-0.817411496,0.257952279,-3.168847734,0.001530446,0.004637193,1059256,1061802,+,2547,NC_000913.3
911,b0998,torD,301.0547124,-2.717529477,0.314195801,-8.649159115,5.19E-18,2.91E-16,1061799,1062398,+,600,NC_000913.3
912,b0999,cbpM,1913.306078,-2.972111233,0.287813252,-10.32652671,5.35E-25,6.98E-23,1062550,1062855,-,306,NC_000913.3
913,b1000,cbpA,4923.72583,-3.269871541,0.292467671,-11.18028373,5.09E-29,1.14E-26,1062855,1063775,-,921,NC_000913.3
914,b1001,yccE,19.01729452,0.687212937,0.492942238,1.394104386,0.163286085,0.245409545,1064036,1065292,+,1257,NC_000913.3
915,b1002,agp,9564.055373,0.072753697,0.293017171,0.248291582,0.803908812,0.859358125,1065585,1066826,+,1242,NC_000913.3
916,b1003,yccJ,10004.552,-2.260431127,0.245702945,-9.19985361,3.58E-20,2.46E-18,1066864,1067091,-,228,NC_000913.3
917,b1004,wrbA,13449.58798,-2.471924621,0.218793008,-11.29800554,1.34E-29,3.39E-27,1067112,1067708,-,597,NC_000913.3
918,b4518,ymdF,191.4638454,-4.539452081,0.493364765,-9.20100583,3.55E-20,2.46E-18,1068081,1068254,+,174,NC_000913.3
919,b1006,rutG,69.4646542,-1.25937617,0.274382178,-4.589861406,4.44E-06,2.70E-05,1068511,1069839,-,1329,NC_000913.3
920,b1007,rutF,18.89346694,-0.504208698,0.481243497,-1.047720543,0.29476738,0.398907344,1069860,1070354,-,495,NC_000913.3
921,b1008,rutE,10.1130704,0.233731261,0.535812097,0.436218709,0.662678055,0.752113561,1070365,1070955,-,591,NC_000913.3
922,b1011,rutB,12.16358926,-1.069182069,0.525816605,-2.033374487,0.042014703,0.080468501,1072171,1072863,-,693,NC_000913.3
923,b1013,rutR,163.2502355,-0.86929941,0.316772823,-2.74423608,0.00606519,0.015134913,1074242,1074880,+,639,NC_000913.3
924,b1014,putA,8974.199862,-2.778814686,1.364576453,-2.036393549,0.041710853,0.079924396,1074920,1078882,-,3963,NC_000913.3
925,b1015,putP,1221.408764,-2.251150704,0.949674317,-2.370444966,0.017766689,0.03861701,1079305,1080813,+,1509,NC_000913.3
926,b1018,efeO,31.27777622,0.80704761,0.466831416,1.728777417,0.083848939,0.142268859,1082243,1083370,+,1128,NC_000913.3
927,b1019,efeB,57.61496382,-0.096045254,0.332404835,-0.288940605,0.77262683,0.834830572,1083376,1084647,+,1272,NC_000913.3
928,b1020,phoH,418.9035262,-1.88492578,0.675377519,-2.79092171,0.005255818,0.013540811,1084992,1086056,+,1065,NC_000913.3
929,b1021,pgaD,15.08614977,-1.061720789,0.489251666,-2.170091312,0.029999929,0.060825616,1086106,1086519,-,414,NC_000913.3
930,b1022,pgaC,24.63038066,-0.911208043,0.401209394,-2.271153309,0.023137699,0.048873103,1086521,1087846,-,1326,NC_000913.3
931,b1023,pgaB,62.86999888,-1.18522403,0.361629328,-3.2774555,0.001047472,0.003336263,1087839,1089857,-,2019,NC_000913.3
932,b1024,pgaA,237.3581563,-2.044556936,0.568255591,-3.597953048,0.000320731,0.001219322,1089866,1092289,-,2424,NC_000913.3
933,b1025,dgcT,150.9076662,-1.15852313,0.468435271,-2.473176553,0.013391797,0.030094343,1092876,1094234,+,1359,NC_000913.3
934,b1026,insF4,197.7009729,0.094773421,0.314740713,0.301115863,0.763326145,0.828900472,1094275,1095141,-,867,NC_000913.3
935,b1027,insE4,55.17914222,-0.131781197,0.316956374,-0.415770774,0.677577747,0.763454592,1095138,1095437,-,300,NC_000913.3
936,b1033,ghrA,744.5155645,-1.407033126,0.280040737,-5.024387307,5.05E-07,3.85E-06,1097886,1098824,+,939,NC_000913.3
937,b1034,ycdX,655.6305904,-0.249001322,0.21986697,-1.132508999,0.257420503,0.356231932,1098879,1099616,+,738,NC_000913.3
938,b1035,ycdY,597.806847,0.223862166,0.255953405,0.874620779,0.381780278,0.491815676,1099640,1100194,+,555,NC_000913.3
939,b1036,ycdZ,181.02316,0.971296545,0.244215321,3.977213801,6.97E-05,0.000314785,1100296,1100787,+,492,NC_000913.3
940,b1037,csgG,46.01874207,0.605727021,0.378647298,1.599713043,0.109662257,0.177646708,1100851,1101684,-,834,NC_000913.3
941,b1040,csgD,35.73099757,0.066250555,0.416248285,0.159161149,0.873541912,0.909734429,1102546,1103196,-,651,NC_000913.3
942,b1042,csgA,48.53221325,-0.616639864,0.34077773,-1.809507517,0.070372193,0.123280867,1104447,1104902,+,456,NC_000913.3
943,b1044,ymdA,10.72989375,0.516953413,0.654756484,0.789535385,0.429799157,0.54126326,1105414,1105725,+,312,NC_000913.3
944,b1045,ymdB,347.8254346,-1.502704989,0.267601358,-5.615461003,1.96E-08,2.14E-07,1105820,1106353,+,534,NC_000913.3
945,b1046,clsC,529.567605,-1.247152228,0.290736981,-4.289623637,1.79E-05,9.31E-05,1106355,1107776,+,1422,NC_000913.3
946,b1047,opgC,134.9234084,2.199953887,0.484087044,4.54454197,5.51E-06,3.25E-05,1107784,1108941,-,1158,NC_000913.3
947,b1048,opgG,3164.11802,0.71495641,0.27503227,2.599536446,0.009334977,0.022224826,1109335,1110870,+,1536,NC_000913.3
948,b1049,opgH,3044.562226,1.194669221,0.291990837,4.091461333,4.29E-05,0.000203038,1110863,1113406,+,2544,NC_000913.3
949,b1050,yceK,795.8655637,-2.299514895,0.467533859,-4.91839222,8.73E-07,6.26E-06,1113579,1113806,+,228,NC_000913.3
950,b1051,msyB,1362.22982,-2.284610738,0.4097543,-5.57556257,2.47E-08,2.63E-07,1113807,1114181,-,375,NC_000913.3
951,b1053,mdtG,242.9100454,-0.552108995,0.405542495,-1.361408488,0.173384635,0.258415936,1114264,1115490,-,1227,NC_000913.3
952,b1054,lpxL,718.9146797,-0.284906956,0.236478516,-1.204790022,0.228284373,0.32400361,1115662,1116582,-,921,NC_000913.3
953,b1055,trhO,194.6296235,-0.078053466,0.338604185,-0.230515362,0.817691327,0.869495641,1116807,1117859,+,1053,NC_000913.3
954,b1056,yceI,70.82788102,-0.417068045,0.613083908,-0.680278897,0.496327884,0.602354123,1117901,1118476,-,576,NC_000913.3
955,b1057,yceJ,13.86119915,-0.277702179,0.607306835,-0.457268324,0.647478194,0.738592582,1118480,1119046,-,567,NC_000913.3
956,b1059,solA,477.1202442,-0.013289872,0.246925601,-0.05382136,0.957077492,0.967790305,1119468,1120586,-,1119,NC_000913.3
957,b1060,bssS,2180.294752,-0.944339307,0.239795651,-3.938100223,8.21E-05,0.000364668,1120701,1120955,-,255,NC_000913.3
958,b1061,dinI,121.3832997,0.510447925,0.25480947,2.003253351,0.045150102,0.085622204,1121242,1121487,-,246,NC_000913.3
959,b1062,pyrC,413.1496852,1.731698884,0.322320398,5.372600967,7.76E-08,7.35E-07,1121561,1122607,-,1047,NC_000913.3
960,b1063,yceB,781.4458874,0.760948866,0.415715842,1.830454339,0.067182029,0.118668692,1122713,1123273,-,561,NC_000913.3
961,b1064,grxB,4034.938838,-2.575329064,0.394931253,-6.520955345,6.99E-11,1.25E-09,1123407,1124054,-,648,NC_000913.3
962,b1065,mdtH,213.2837701,0.609342131,0.467409299,1.303658554,0.192350027,0.280886591,1124118,1125326,-,1209,NC_000913.3
963,b1066,rimJ,786.045359,-0.429398946,0.285254158,-1.505320552,0.132241684,0.207011459,1125562,1126146,+,585,NC_000913.3
964,b1067,yceH,1266.160541,-0.013915889,0.315751461,-0.044072288,0.964846782,0.973996814,1126157,1126804,+,648,NC_000913.3
965,b1068,yceM,1005.412999,0.031206602,0.281626265,0.110808566,0.911768153,0.936620009,1126806,1127729,+,924,NC_000913.3
966,b1069,murJ,239.2390245,1.361126089,0.321168558,4.238042779,2.25E-05,0.000114292,1127839,1129374,+,1536,NC_000913.3
967,b1070,flgN,95.34841821,0.244869844,0.300122609,0.815899358,0.414557699,0.524846915,1129414,1129830,-,417,NC_000913.3
968,b1071,flgM,63.5085664,0.033932451,0.427303253,0.079410701,0.936705957,0.952377817,1129835,1130128,-,294,NC_000913.3
969,b1072,flgA,69.44705689,1.367041484,0.690725459,1.979138695,0.047800393,0.089681164,1130204,1130863,-,660,NC_000913.3
970,b1074,flgC,78.53057364,7.273172986,1.754851877,4.14460792,3.40E-05,0.000165493,1131438,1131842,+,405,NC_000913.3
971,b1075,flgD,166.8933101,3.792508319,0.889128427,4.265422413,2.00E-05,0.000102162,1131854,1132549,+,696,NC_000913.3
972,b1076,flgE,324.302982,3.524850188,0.922656567,3.820327428,0.000133275,0.000558649,1132574,1133782,+,1209,NC_000913.3
973,b1077,flgF,124.7263345,3.073369732,0.888323309,3.459742305,0.000540693,0.00191515,1133802,1134557,+,756,NC_000913.3
974,b1078,flgG,152.7139073,2.941932099,0.81005555,3.63176587,0.000281488,0.001088548,1134729,1135511,+,783,NC_000913.3
975,b1079,flgH,56.70272772,2.617406328,0.841523529,3.11031865,0.001868856,0.005525967,1135564,1136262,+,699,NC_000913.3
976,b1080,flgI,45.97229638,2.243196861,0.746953199,3.003129064,0.002672191,0.007527793,1136274,1137371,+,1098,NC_000913.3
977,b1081,flgJ,37.5570664,1.56370834,0.712682591,2.194116089,0.028227065,0.057636788,1137371,1138312,+,942,NC_000913.3
978,b1082,flgK,93.5291173,0.169484181,0.510723285,0.33185129,0.740001553,0.812294784,1138378,1140021,+,1644,NC_000913.3
979,b1083,flgL,124.7628602,-0.291281011,0.351519382,-0.828634281,0.407311384,0.517129487,1140033,1140986,+,954,NC_000913.3
980,b1084,rne,6673.731266,0.510183587,0.211283096,2.414691928,0.015748524,0.034677614,1141182,1144367,-,3186,NC_000913.3
981,b1085,yceQ,473.1286887,-0.019468825,0.236184242,-0.082430669,0.934304249,0.950757405,1144502,1144822,+,321,NC_000913.3
982,b1086,rluC,458.7805083,1.299165669,0.261911416,4.960324708,7.04E-07,5.20E-06,1144940,1145899,+,960,NC_000913.3
983,b1087,yceF,573.7105204,-0.373292558,0.258959698,-1.441508315,0.14944113,0.22802315,1146011,1146595,-,585,NC_000913.3
984,b4418,sraB,29.31565823,0.485103542,0.476665896,1.017701384,0.308819889,0.413771597,1146589,1146757,+,169,NC_000913.3
985,b1088,yceD,3605.716005,1.005127382,0.292097497,3.441068112,0.000579423,0.002036286,1146794,1147315,+,522,NC_000913.3
986,b1089,rpmF,3150.690841,1.362895751,0.278689945,4.890365716,1.01E-06,7.07E-06,1147367,1147540,+,174,NC_000913.3
987,b1090,plsX,2743.989428,1.22801595,0.233963216,5.248756502,1.53E-07,1.35E-06,1147621,1148691,+,1071,NC_000913.3
988,b1091,fabH,1658.310155,0.419563327,0.243758956,1.721222203,0.08521051,0.144337993,1148759,1149712,+,954,NC_000913.3
989,b1092,fabD,2109.88994,0.519470685,0.295702903,1.756731771,0.07896354,0.135825705,1149728,1150657,+,930,NC_000913.3
990,b1093,fabG,5061.838759,0.057469053,0.226793233,0.253398447,0.799960328,0.856722141,1150670,1151404,+,735,NC_000913.3
991,b1094,acpP,11451.38917,0.055008584,0.218394139,0.251877567,0.8011357,0.857211933,1151615,1151851,+,237,NC_000913.3
992,b1095,fabF,6155.194357,1.233946532,0.231936994,5.320179889,1.04E-07,9.49E-07,1151939,1153180,+,1242,NC_000913.3
993,b1096,pabC,153.4933411,0.124051808,0.287928679,0.430842138,0.666583158,0.755623063,1153300,1154109,+,810,NC_000913.3
994,b1097,mltG,169.585497,0.309742396,0.276892817,1.118636443,0.26329527,0.362624912,1154112,1155134,+,1023,NC_000913.3
995,b1098,tmk,191.8844557,0.300750431,0.275034687,1.093500002,0.274174328,0.375689417,1155124,1155765,+,642,NC_000913.3
996,b1099,holB,306.149825,0.563303606,0.221899184,2.538556461,0.011131084,0.025728706,1155762,1156766,+,1005,NC_000913.3
997,b1100,ycfH,800.4421224,-1.244584884,0.375607145,-3.313528247,0.000921268,0.003000426,1156777,1157574,+,798,NC_000913.3
998,b1101,ptsG,1907.942967,0.295290404,0.342905611,0.861141943,0.389159871,0.498938726,1157869,1159302,+,1434,NC_000913.3
999,b1102,fhuE,80.97430534,-0.311321137,0.313197295,-0.994009662,0.320218164,0.426781704,1159362,1161551,-,2190,NC_000913.3
1000,b1103,hinT,751.8893077,-1.310065054,0.326110246,-4.017245912,5.89E-05,0.000269129,1161885,1162244,+,360,NC_000913.3
1001,b1104,ycfL,525.4762125,-1.198826764,0.331655942,-3.614669944,0.00030073,0.001155228,1162247,1162624,+,378,NC_000913.3
1002,b1105,lpoB,895.9852263,-1.13324826,0.360193864,-3.146217559,0.001653969,0.004970509,1162638,1163279,+,642,NC_000913.3
1003,b1106,thiK,278.1585944,-0.589430044,0.225088818,-2.618655383,0.008827708,0.021191738,1163260,1164084,+,825,NC_000913.3
1004,b1107,nagZ,816.6375682,-0.230508867,0.206185065,-1.117970725,0.263579497,0.362892806,1164095,1165120,+,1026,NC_000913.3
1005,b1108,ycfP,2835.474749,-1.069312292,0.337828056,-3.165256037,0.001549465,0.004687799,1165143,1165685,+,543,NC_000913.3
1006,b1109,ndh,599.5976566,1.608225345,0.367218579,4.379477066,1.19E-05,6.48E-05,1166085,1167389,+,1305,NC_000913.3
1007,b1110,ycfJ,274.2109473,4.323589633,0.477773942,9.049446294,1.44E-19,9.08E-18,1167599,1168138,+,540,NC_000913.3
1008,b1111,comR,251.9440383,-0.616217203,0.209414644,-2.942569786,0.003255004,0.008884272,1168200,1168832,-,633,NC_000913.3
1009,b1112,bhsA,140.9670456,-4.145490274,0.428565014,-9.672955409,3.93E-22,3.45E-20,1169073,1169330,+,258,NC_000913.3
1010,b1113,ldtC,155.8746535,1.133103219,0.372778617,3.039614308,0.002368813,0.006790821,1169412,1170374,-,963,NC_000913.3
1011,b1114,mfd,1688.85624,-0.601399614,0.30530105,-1.969857664,0.048854686,0.091320334,1170518,1173964,-,3447,NC_000913.3
1012,b1115,ycfT,13.20026939,-0.156337479,0.490999779,-0.318406415,0.750176673,0.819821209,1174092,1175165,-,1074,NC_000913.3
1013,b1116,lolC,662.0524284,0.166987221,0.18277746,0.913609487,0.36092208,0.470035355,1175427,1176626,+,1200,NC_000913.3
1014,b1117,lolD,572.9166928,0.927027443,0.304036239,3.049068909,0.002295518,0.006627674,1176619,1177320,+,702,NC_000913.3
1015,b1118,lolE,952.1453287,0.242502291,0.212147944,1.143081036,0.253004947,0.351444029,1177320,1178564,+,1245,NC_000913.3
1016,b1119,nagK,986.9068881,0.238582698,0.220893917,1.080078171,0.280107371,0.382136363,1178593,1179504,+,912,NC_000913.3
1017,b1120,cobB,793.1319865,0.707557616,0.215699818,3.280288415,0.00103701,0.003313354,1179520,1180359,+,840,NC_000913.3
1018,b1121,ycfZ,17.79668826,1.423992853,0.446294228,3.190704169,0.001419265,0.004369047,1180479,1181267,-,789,NC_000913.3
1019,b1122,ymfA,11.05857286,2.133701313,0.62679817,3.404128181,0.000663756,0.002288911,1181264,1181725,-,462,NC_000913.3
1020,b1123,potD,948.0151623,0.367563054,0.354546648,1.036712818,0.299869717,0.404459154,1181783,1182829,-,1047,NC_000913.3
1021,b1124,potC,140.755938,0.713875537,0.316071314,2.258590087,0.023908895,0.050071987,1182826,1183620,-,795,NC_000913.3
1022,b1125,potB,161.9795856,0.756616538,0.389309512,1.943483309,0.05195779,0.095836416,1183617,1184444,-,828,NC_000913.3
1023,b1126,potA,474.3228766,0.657778819,0.294563979,2.23305925,0.025545037,0.052719223,1184458,1185594,-,1137,NC_000913.3
1024,b1127,pepT,3125.964828,-0.320938746,0.33518239,-0.957504797,0.338312526,0.446193078,1185844,1187070,+,1227,NC_000913.3
1025,b1128,roxA,2545.895646,0.368986417,0.227997844,1.618376781,0.105581423,0.172556305,1187119,1188240,-,1122,NC_000913.3
1026,b1129,phoQ,1010.448777,-0.559394131,0.2164912,-2.58391164,0.009768682,0.023027161,1188316,1189776,-,1461,NC_000913.3
1027,b1130,phoP,997.7868462,-1.165817127,0.212797414,-5.478530522,4.29E-08,4.33E-07,1189776,1190447,-,672,NC_000913.3
1028,b1131,purB,718.2419807,1.877583779,0.28934985,6.488974427,8.64E-11,1.53E-09,1190616,1191986,-,1371,NC_000913.3
1029,b1132,hflD,458.0489389,1.425752398,0.33032583,4.316200157,1.59E-05,8.40E-05,1191990,1192631,-,642,NC_000913.3
1030,b1133,mnmA,1380.282376,1.182330629,0.317342159,3.725728199,0.000194752,0.00078152,1192667,1193773,-,1107,NC_000913.3
1031,b1134,nudJ,230.8761232,0.85963759,0.338959196,2.536109362,0.011209172,0.025894404,1193827,1194288,-,462,NC_000913.3
1032,b1135,rluE,195.4680552,0.190186908,0.358824504,0.530027648,0.596092762,0.692474216,1194298,1194951,-,654,NC_000913.3
1033,b1136,icd,21515.26195,-0.718191929,0.421519261,-1.703817584,0.088415172,0.148398079,1195123,1196373,+,1251,NC_000913.3
1034,b1137,ymfD,164.9779859,1.302997581,0.336951776,3.867015026,0.000110176,0.000471598,1196867,1197532,-,666,NC_000913.3
1035,b1138,ymfE,202.28553,-0.337961521,0.334738967,-1.009627066,0.312673997,0.41824283,1197533,1198237,-,705,NC_000913.3
1036,b1139,lit,178.4968533,-1.287058949,0.388903402,-3.309456649,0.000934772,0.003034634,1198695,1199588,+,894,NC_000913.3
1037,b1140,intE,68.33830225,-0.064203053,0.324152897,-0.198064105,0.842994909,0.887998543,1199679,1200806,-,1128,NC_000913.3
1038,b1141,xisE,10.98360316,-0.137898881,0.518847437,-0.265779246,0.790409228,0.848740463,1200787,1201032,-,246,NC_000913.3
1039,b1142,ymfH,14.13659194,-0.42968607,0.593774733,-0.723651657,0.469279619,0.577673785,1201069,1201380,-,312,NC_000913.3
1040,b1143,ymfI,133.5828123,0.304974762,0.289880852,1.052069356,0.29276773,0.39673215,1201497,1201838,+,342,NC_000913.3
1041,b1144,ymfJ,56.00421853,0.513543657,0.323233721,1.588768818,0.112112596,0.181036108,1201776,1202084,-,309,NC_000913.3
1042,b1145,ymfK,302.3229721,-0.105637369,0.227626397,-0.464082243,0.642588823,0.735526535,1202259,1202933,-,675,NC_000913.3
1043,b1146,ymfT,16.12042292,-1.279078709,0.445783216,-2.869284138,0.00411402,0.01090512,1203024,1203224,+,201,NC_000913.3
1044,b1147,ymfL,23.85361744,-0.598213535,0.452994846,-1.320574705,0.186643212,0.274535197,1203268,1203825,+,558,NC_000913.3
1045,b1149,ymfN,32.31025539,-0.767038536,0.331018853,-2.317204984,0.020492568,0.043673571,1204170,1205537,+,1368,NC_000913.3
1046,b1159,mcrA,42.24639803,0.876071708,0.427622552,2.048703239,0.040491142,0.078068003,1210346,1211179,+,834,NC_000913.3
