,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
607,b0686,ybfF,291.5852788,0.293905759,0.181050774,1.623333345,0.104518165,0.240486904,712038,712802,-,765,NC_000913.3
608,b0687,seqA,987.066462,-0.013241119,0.189953385,-0.069707201,0.94442671,0.970962737,712987,713532,+,546,NC_000913.3
609,b0688,pgm,3939.978387,0.524245284,0.271971449,1.927574704,0.053908048,0.150074366,713558,715198,+,1641,NC_000913.3
610,b0689,ybfP,39.33598546,1.026598635,0.439376813,2.33648796,0.019465824,0.072237853,715412,715906,+,495,NC_000913.3
611,b0692,potE,75.17732638,-0.707425846,0.346956439,-2.038947162,0.041455301,0.123571624,716946,718265,-,1320,NC_000913.3
612,b0693,speF,29.39034085,0.57640975,0.420131852,1.371973459,0.1700717,0.334764004,718262,720460,-,2199,NC_000913.3
613,b0694,kdpE,121.1964645,-0.975894685,0.258180348,-3.779895308,0.000156894,0.002002011,721056,721733,-,678,NC_000913.3
614,b0695,kdpD,597.4675938,-0.50299865,0.209591735,-2.399897356,0.01639967,0.06399217,721730,724414,-,2685,NC_000913.3
615,b0696,kdpC,25.18608134,-0.589095739,0.348916398,-1.688357848,0.091342557,0.218106707,724407,724979,-,573,NC_000913.3
616,b0697,kdpB,44.03826984,-0.384650323,0.334852037,-1.148717286,0.250672576,0.435227455,724988,727036,-,2049,NC_000913.3
617,b0699,ybfA,557.417115,0.821899276,0.427864835,1.920932055,0.054740274,0.151764502,729134,729340,+,207,NC_000913.3
618,b0700,rhsC,373.1238915,0.808092014,0.472996072,1.708453961,0.087552142,0.212308525,729583,733776,+,4194,NC_000913.3
619,b0704,ybfC,12.03880922,-0.650267555,0.58396789,-1.113533065,0.265479555,0.45158318,735650,736219,+,570,NC_000913.3
620,b0706,ybfD,9.545260336,-0.042831853,0.702376809,-0.060981303,0.951374099,0.974008664,738092,738853,+,762,NC_000913.3
621,b0707,ybgA,401.6193873,-1.831795286,0.444039607,-4.125297063,3.70E-05,0.000662694,739001,739510,+,510,NC_000913.3
622,b0708,phr,676.2356508,-0.716269273,0.398693529,-1.796541004,0.072408518,0.18560992,739507,740925,+,1419,NC_000913.3
623,b0709,dtpD,82.28506752,-0.332362534,0.291764977,-1.139144722,0.254642797,0.438870947,741075,742556,-,1482,NC_000913.3
624,b0710,ybgI,1092.346862,-0.711820156,0.348286008,-2.043780512,0.040975235,0.12302636,742827,743570,+,744,NC_000913.3
625,b0711,pxpB,1065.709651,-0.666728458,0.270708722,-2.4628998,0.013781843,0.056372627,743593,744249,+,657,NC_000913.3
626,b0712,pxpC,1275.506034,-0.627434393,0.264735993,-2.370038112,0.017786252,0.067435405,744243,745175,+,933,NC_000913.3
627,b0713,pxpA,666.9521876,-0.361384971,0.178356147,-2.026198576,0.04274444,0.126626173,745165,745899,+,735,NC_000913.3
628,b0714,nei,301.6450593,0.141485003,0.194257605,0.72833701,0.466407312,0.647411627,745935,746726,+,792,NC_000913.3
629,b0715,abrB,257.4277161,0.91780245,0.47898679,1.916133115,0.055348154,0.153239756,746723,747769,-,1047,NC_000913.3
630,b0716,ybgO,47.32099778,-0.442576512,0.429029939,-1.031574889,0.302271309,0.490796369,747921,748982,-,1062,NC_000913.3
631,b0717,ybgP,11.18665667,-0.414558806,0.502777162,-0.824537862,0.409634012,0.594535191,748979,749707,-,729,NC_000913.3
632,b0718,ybgQ,21.12948113,0.056328125,0.398389598,0.141389548,0.887562211,0.94553309,749722,752169,-,2448,NC_000913.3
633,b0720,gltA,11926.53946,-0.920873738,0.63428967,-1.451818911,0.146551964,0.303845564,753185,754468,-,1284,NC_000913.3
634,b4768,ybgV,22.36215089,-2.129375677,0.45516065,-4.678294745,2.89E-06,8.73E-05,754658,754690,-,33,NC_000913.3
635,b0721,sdhC,1396.654579,-1.593649747,0.54782342,-2.909057354,0.003625203,0.020795031,755177,755566,+,390,NC_000913.3
636,b0722,sdhD,642.486736,-1.529995713,0.612215968,-2.499111087,0.012450528,0.052243137,755560,755907,+,348,NC_000913.3
637,b0723,sdhA,6282.180031,-1.756746063,0.71398696,-2.460473594,0.013875378,0.056578533,755907,757673,+,1767,NC_000913.3
638,b0724,sdhB,4995.133157,-1.676844745,0.701807899,-2.389321562,0.016879521,0.065275013,757689,758405,+,717,NC_000913.3
639,b0726,sucA,14311.34889,-0.66845866,0.664743778,-1.005588443,0.314613586,0.501437377,758706,761507,+,2802,NC_000913.3
640,b0727,sucB,17793.57745,-0.240689032,0.697994102,-0.344829607,0.730222473,0.851224756,761522,762739,+,1218,NC_000913.3
641,b0728,sucC,18874.80357,-0.253381047,0.743655949,-0.340723486,0.733311756,0.853595986,763014,764180,+,1167,NC_000913.3
642,b0729,sucD,15283.22184,-0.137093699,0.760765223,-0.180205002,0.856991632,0.928618042,764180,765049,+,870,NC_000913.3
643,b4764,sdhX,73.84130616,-0.15214158,0.665758392,-0.228523713,0.819239124,0.905268455,765050,765150,+,101,NC_000913.3
644,b0730,mngR,110.7025802,0.157919565,0.244706577,0.645342542,0.518705229,0.693149208,765153,765875,-,723,NC_000913.3
645,b0731,mngA,10.82944585,0.130976126,0.643111591,0.203660029,0.838619179,0.917310595,765984,767960,+,1977,NC_000913.3
646,b0732,mngB,219.2106404,-0.080412275,0.244061974,-0.32947482,0.741796823,0.858286084,767978,770611,+,2634,NC_000913.3
647,b0733,cydA,30798.41002,0.472775436,0.274861796,1.72004783,0.085423748,0.209474586,771458,773026,+,1569,NC_000913.3
648,b0734,cydB,14639.75063,0.667659769,0.303606743,2.19909401,0.027871238,0.094421406,773042,774181,+,1140,NC_000913.3
649,b4515,cydX,1346.890092,0.546803729,0.305933668,1.787327734,0.073884534,0.188200844,774196,774309,+,114,NC_000913.3
650,b0735,ybgE,1284.360119,0.812925368,0.276698705,2.937944243,0.003303964,0.019425198,774309,774602,+,294,NC_000913.3
651,b0736,ybgC,242.9332472,0.606835928,0.378390127,1.603730871,0.108773388,0.247323414,774752,775156,+,405,NC_000913.3
652,b0737,tolQ,484.1065077,1.088673366,0.315262533,3.453227873,0.000553921,0.005259648,775153,775845,+,693,NC_000913.3
653,b0738,tolR,376.7497318,1.649514665,0.269878345,6.11206751,9.83E-10,6.86E-08,775849,776277,+,429,NC_000913.3
654,b0739,tolA,725.2906407,1.003251441,0.241172924,4.159884219,3.18E-05,0.000599246,776342,777607,+,1266,NC_000913.3
655,b0740,tolB,2737.212947,0.165636379,0.291767814,0.567699284,0.570239178,0.736467904,777740,779032,+,1293,NC_000913.3
656,b0741,pal,3821.0379,0.663010659,0.275308335,2.408247678,0.016029302,0.06288897,779067,779588,+,522,NC_000913.3
657,b0742,cpoB,1752.570159,0.298982245,0.258773649,1.155381342,0.247934299,0.431537969,779598,780389,+,792,NC_000913.3
658,b0743,lysT,495.0211227,0.488318083,0.330032198,1.4796074,0.13897805,0.292490226,780554,780629,+,76,NC_000913.3
659,b0744,valT,577.0605566,0.338895122,0.546776348,0.619805746,0.535385685,0.705213044,780765,780840,+,76,NC_000913.3
660,b0745,lysW,291.8971039,0.638666409,0.499907357,1.277569534,0.201401249,0.375408908,780843,780918,+,76,NC_000913.3
661,b0746,valZ,367.8976639,0.462322475,0.461554122,1.00166471,0.316505556,0.503499633,781068,781143,+,76,NC_000913.3
662,b0747,lysY,151.079512,0.613896002,0.46812011,1.311407027,0.189720286,0.359783665,781147,781222,+,76,NC_000913.3
663,b0748,lysZ,161.4688817,0.86074279,0.487199219,1.766716274,0.077275756,0.194511783,781369,781444,+,76,NC_000913.3
664,b0749,lysQ,52.04937828,0.884185668,0.556225784,1.589616473,0.111921282,0.252775871,781577,781652,+,76,NC_000913.3
665,b0750,nadA,195.6569596,-0.701769105,0.244171518,-2.874082568,0.00405203,0.022322422,782085,783128,+,1044,NC_000913.3
666,b0751,pnuC,298.3283923,-0.914126482,0.2609498,-3.503074082,0.000459922,0.004639358,783166,783885,+,720,NC_000913.3
667,b0752,zitB,418.013962,-0.666571326,0.241873129,-2.755871761,0.005853594,0.029543326,783882,784823,-,942,NC_000913.3
668,b0753,ybgS,1247.921833,-3.192964258,0.762608543,-4.186898096,2.83E-05,0.000557998,784937,785317,-,381,NC_000913.3
669,b0754,aroG,3534.649296,-0.095374547,0.243429692,-0.391795046,0.695209656,0.825880487,785633,786685,+,1053,NC_000913.3
670,b0755,gpmA,4859.427829,-1.219985654,0.403532645,-3.023263841,0.002500641,0.01618415,786843,787595,-,753,NC_000913.3
671,b0756,galM,3230.670448,-0.170541521,0.288615075,-0.590896096,0.554590042,0.723650555,787797,788837,-,1041,NC_000913.3
672,b0757,galK,2001.926971,0.740714376,0.214425253,3.454417632,0.000551483,0.005259648,788831,789979,-,1149,NC_000913.3
673,b0758,galT,1608.795766,0.646944129,0.212546683,3.043774295,0.002336303,0.015500122,789983,791029,-,1047,NC_000913.3
674,b0759,galE,1798.003998,0.822027883,0.228946366,3.59048234,0.000330067,0.003560318,791039,792055,-,1017,NC_000913.3
675,b0760,modF,493.170315,-0.419931194,0.234841595,-1.788146574,0.073752363,0.187982551,792316,793788,-,1473,NC_000913.3
676,b0761,modE,437.5984984,0.026651594,0.243522771,0.109441896,0.912852005,0.957843414,793856,794644,-,789,NC_000913.3
677,b0762,acrZ,91.09438985,0.446213767,0.417040233,1.069953763,0.284640121,0.472665966,794773,794922,+,150,NC_000913.3
678,b0763,modA,192.118068,0.552180169,0.284715093,1.939413058,0.052451062,0.146522476,795089,795862,+,774,NC_000913.3
679,b0764,modB,165.7579446,0.1500952,0.253442406,0.592226071,0.553699214,0.72295459,795862,796551,+,690,NC_000913.3
680,b0765,modC,261.9060237,0.451386663,0.247537459,1.823508508,0.06822641,0.177362357,796554,797612,+,1059,NC_000913.3
681,b0766,ybhA,163.5265219,0.451753959,0.230401819,1.960722189,0.049911439,0.141281856,797613,798431,-,819,NC_000913.3
682,b0767,pgl,2113.267622,-0.996726868,0.342250753,-2.912270782,0.003588114,0.020712244,798586,799581,+,996,NC_000913.3
683,b0768,ybhD,36.36753875,-0.378920768,0.379324949,-0.998934473,0.317826435,0.504536354,799622,800575,-,954,NC_000913.3
684,b0771,ybhJ,69.55674495,0.083319844,0.362264554,0.229997229,0.818093923,0.904891965,803503,805764,+,2262,NC_000913.3
685,b0772,ybhC,721.678821,0.965548259,0.232109651,4.159879853,3.18E-05,0.000599246,805998,807281,-,1284,NC_000913.3
686,b0773,ybhB,521.7670818,-1.718528701,0.459945942,-3.736371048,0.000186695,0.002302383,807433,807909,-,477,NC_000913.3
687,b0774,bioA,43.06475786,-0.140721874,0.354083334,-0.397425863,0.691053447,0.82450137,807968,809257,-,1290,NC_000913.3
688,b0775,bioB,36.17817827,-0.51297379,0.375087487,-1.367611045,0.171433857,0.336299686,809344,810384,+,1041,NC_000913.3
689,b0776,bioF,22.04444686,-0.887899905,0.415381563,-2.137552517,0.032553079,0.105173486,810381,811535,+,1155,NC_000913.3
690,b0777,bioC,11.67536015,-1.01888715,0.464576601,-2.193152105,0.028296422,0.095303103,811522,812277,+,756,NC_000913.3
691,b0778,bioD,16.80941346,0.018889109,0.43843169,0.043083356,0.965635087,0.981898926,812270,812947,+,678,NC_000913.3
692,b0779,uvrB,2208.177845,-0.353233864,0.193413504,-1.826314377,0.067802921,0.176488298,813526,815547,+,2022,NC_000913.3
693,b0780,ybhK,388.7407783,0.411765939,0.19027422,2.164065839,0.030459297,0.100495804,815739,816647,-,909,NC_000913.3
694,b0781,moaA,1435.742307,0.079006712,0.358479882,0.220393711,0.825564543,0.909672726,817044,818033,+,990,NC_000913.3
695,b0782,moaB,653.2647395,0.836915511,0.393531579,2.126679423,0.033446728,0.107289466,818055,818567,+,513,NC_000913.3
696,b0783,moaC,437.1409943,0.676252969,0.347241431,1.947500814,0.051474722,0.14432146,818570,819055,+,486,NC_000913.3
697,b0784,moaD,90.75853251,0.674823211,0.39398649,1.712807997,0.086747869,0.211255345,819048,819293,+,246,NC_000913.3
698,b0785,moaE,384.5695216,0.517665574,0.308417548,1.678456939,0.09325793,0.221378126,819295,819747,+,453,NC_000913.3
699,b0786,ybhL,2370.799552,-0.799698674,0.216623271,-3.691656345,0.000222798,0.002635144,819884,820588,+,705,NC_000913.3
700,b0787,ybhM,46.96714568,-0.260267736,0.492036241,-0.528960498,0.596832852,0.753619767,820793,821506,+,714,NC_000913.3
701,b0788,ybhN,153.7309455,-1.501380278,0.512188197,-2.931305887,0.003375402,0.019759049,821542,822498,-,957,NC_000913.3
702,b0789,clsB,462.6017082,-1.836986926,0.620266244,-2.961610348,0.003060348,0.018476281,822498,823739,-,1242,NC_000913.3
703,b0790,ybhP,352.7877186,-2.172357552,0.551156434,-3.941453676,8.10E-05,0.001200006,823736,824497,-,762,NC_000913.3
704,b0791,ybhQ,794.5680909,-0.37225002,0.250778728,-1.484376379,0.137709098,0.291268446,824630,825040,+,411,NC_000913.3
705,b0792,ybhR,307.9198819,-0.026686535,0.209923783,-0.127124876,0.898841563,0.950419781,825002,826108,-,1107,NC_000913.3
706,b0793,ybhS,322.1171066,0.246207933,0.216906144,1.135089712,0.256337732,0.441040461,826119,827252,-,1134,NC_000913.3
707,b0794,ybhF,1153.21665,-0.15369796,0.278406064,-0.55206398,0.580904519,0.744772989,827245,828981,-,1737,NC_000913.3
708,b0795,ybhG,959.2179419,-0.037047005,0.364101795,-0.101749032,0.918955882,0.960517229,828974,829972,-,999,NC_000913.3
709,b0796,cecR,417.2701839,-0.836769193,0.416532574,-2.008892567,0.044548528,0.130201443,829972,830643,-,672,NC_000913.3
710,b0797,rhlE,488.5471246,0.202098106,0.41716347,0.484457821,0.628060992,0.777388835,830872,832236,+,1365,NC_000913.3
711,b0798,ybiA,279.7763672,0.575514198,0.326822162,1.760939936,0.07824857,0.196038768,832468,832950,-,483,NC_000913.3
712,b0799,dinG,1127.698169,0.35362977,0.297968771,1.186801452,0.235305946,0.417081024,833070,835220,+,2151,NC_000913.3
713,b0800,ybiB,1706.810187,-0.578406163,0.279562588,-2.068968406,0.038549052,0.117594957,835248,836210,+,963,NC_000913.3
714,b0801,hcxB,1192.673167,-0.704764811,0.279311726,-2.52321956,0.011628577,0.049588348,836351,837436,+,1086,NC_000913.3
715,b4769,ybiE,97.03102287,-0.448833881,0.390013032,-1.15081765,0.249807262,0.434237376,837503,837562,+,60,NC_000913.3
716,b0802,ybiJ,127.090345,-0.057794075,0.51719572,-0.111745075,0.911025538,0.956426683,837665,837925,-,261,NC_000913.3
717,b0803,ybiI,100.8220058,-1.802595944,0.433336041,-4.159810802,3.19E-05,0.000599246,838190,838456,-,267,NC_000913.3
718,b0804,ybiX,69.11982359,-0.640111984,0.29509509,-2.169171924,0.030069634,0.099698089,838530,839207,-,678,NC_000913.3
719,b0805,fiu,53.88864252,-0.603843006,0.320342759,-1.884990338,0.059431142,0.161449947,839249,841531,-,2283,NC_000913.3
720,b0806,mcbA,116.1745683,-1.028067603,0.491714263,-2.090782556,0.036547561,0.11398722,841796,842056,-,261,NC_000913.3
721,b0807,rlmF,244.0258347,0.090120506,0.263576349,0.341914238,0.732415434,0.853289295,842332,843258,+,927,NC_000913.3
722,b0808,ybiO,331.8173908,-1.49589657,0.406294474,-3.681803875,0.00023159,0.002715303,843255,845480,-,2226,NC_000913.3
723,b0809,glnQ,686.3198077,-0.725845116,0.567554258,-1.278899958,0.200932287,0.375240583,845741,846463,-,723,NC_000913.3
724,b0810,glnP,510.7803317,-1.073233513,0.563933447,-1.90312087,0.057024775,0.15659553,846460,847119,-,660,NC_000913.3
725,b0811,glnH,4363.642536,-1.167455071,0.595856047,-1.959290465,0.05007878,0.141557417,847258,848004,-,747,NC_000913.3
726,b0812,dps,37085.02325,-2.021340729,0.306026834,-6.605109428,3.97E-11,4.23E-09,848408,848911,-,504,NC_000913.3
727,b0813,rhtA,54.6809684,0.683615941,0.275761841,2.479008471,0.013174818,0.0546026,849210,850097,-,888,NC_000913.3
728,b4736,yliM,124.7175616,-0.479189215,0.343296621,-1.395846,0.162760875,0.326372346,850332,850397,+,66,NC_000913.3
729,b0814,ompX,6893.26965,-0.511164369,0.269650356,-1.895656197,0.058005521,0.15853536,850450,850965,+,516,NC_000913.3
730,b0815,opgE,501.4950676,1.597508648,0.379847082,4.205662549,2.60E-05,0.000518791,851014,852597,-,1584,NC_000913.3
731,b4416,rybA,129.7094088,-1.039549808,0.382475866,-2.717948764,0.006568801,0.032090338,852725,853064,-,340,NC_000913.3
732,b0817,mntR,250.7026296,-0.591061666,0.282475421,-2.092435738,0.036399555,0.113959906,853183,853650,+,468,NC_000913.3
733,b0818,ybiR,148.5823198,-0.065777225,0.305185698,-0.215531807,0.829352716,0.912107596,853647,854765,+,1119,NC_000913.3
734,b0819,ldtB,776.464391,0.127496355,0.298348774,0.427339966,0.669131727,0.810128056,854824,855744,-,921,NC_000913.3
735,b0820,ybiT,739.2279817,0.01587244,0.281714689,0.056342252,0.95506916,0.976062343,855963,857555,+,1593,NC_000913.3
736,b0821,ybiU,68.80492852,-2.008628041,0.51073108,-3.932848654,8.39E-05,0.001230282,857796,859061,-,1266,NC_000913.3
737,b0822,ybiV,97.58332866,-0.867914405,0.259255443,-3.347719129,0.000814795,0.006982728,859213,860028,-,816,NC_000913.3
738,b0823,ybiW,245.0124931,-0.098256157,0.320818259,-0.306267346,0.759401099,0.86637778,860174,862606,-,2433,NC_000913.3
739,b0824,ybiY,22.77417306,-0.854678846,0.418008315,-2.044645559,0.040889814,0.122973457,862612,863511,-,900,NC_000913.3
740,b0825,fsaA,166.1615215,-0.259103922,0.445055063,-0.582183966,0.560442772,0.729170477,863642,864304,+,663,NC_000913.3
741,b0826,moeB,450.7692241,0.143751494,0.2843125,0.505610884,0.613129839,0.764758002,864380,865129,-,750,NC_000913.3
742,b0827,moeA,689.2674794,-0.194402035,0.252600396,-0.769603047,0.441535397,0.623697633,865129,866364,-,1236,NC_000913.3
743,b0828,iaaA,609.6684411,-0.851281541,0.277875654,-3.063534096,0.002187393,0.014820777,866568,867533,+,966,NC_000913.3
744,b0829,gsiA,871.7137346,-0.363954868,0.254796368,-1.428414659,0.153172542,0.313554116,867520,869391,+,1872,NC_000913.3
745,b0830,gsiB,727.1294147,-0.108238008,0.283325706,-0.382026782,0.702441499,0.832515636,869411,870949,+,1539,NC_000913.3
746,b0831,gsiC,201.4937464,0.229653412,0.294935192,0.778657204,0.436181672,0.61863775,870967,871887,+,921,NC_000913.3
747,b0832,gsiD,121.00323,0.082593929,0.302294031,0.273223818,0.784681172,0.882166576,871890,872801,+,912,NC_000913.3
748,b0833,pdeI,99.04446001,1.386269044,0.3355528,4.131299295,3.61E-05,0.000651387,872979,875327,+,2349,NC_000913.3
749,b0834,dgcI,46.58670023,1.035087822,0.413810602,2.501356461,0.012371858,0.052020963,875335,876663,+,1329,NC_000913.3
750,b0835,rimO,307.3622741,0.803598548,0.383669293,2.094508377,0.036214718,0.113639649,876710,878035,-,1326,NC_000913.3
751,b0836,bssR,5208.777258,-0.1038136,0.398981594,-0.260196464,0.794712232,0.889850363,878248,878631,+,384,NC_000913.3
752,b0837,yliI,401.6572815,-0.916779771,0.359037769,-2.553435461,0.010666604,0.046644773,878742,879857,+,1116,NC_000913.3
753,b0838,gstB,527.6501448,-0.011028649,0.291469099,-0.037838141,0.969816734,0.984913053,879854,880480,-,627,NC_000913.3
754,b0839,dacC,2311.11819,-1.230056573,0.360482814,-3.412247478,0.000644296,0.005909698,880727,881929,+,1203,NC_000913.3
755,b0840,deoR,342.0999565,0.081181269,0.225704257,0.359679832,0.719086576,0.844326618,881976,882734,-,759,NC_000913.3
756,b0841,ybjG,120.5348951,0.320309352,0.347244693,0.922431237,0.356303682,0.542026474,882792,883388,-,597,NC_000913.3
757,b0842,mdfA,243.4287013,-0.415458628,0.281053845,-1.478217198,0.139349652,0.292815243,883673,884905,+,1233,NC_000913.3
758,b0843,ybjH,76.90531179,0.472888095,0.292676842,1.615734579,0.106151711,0.243001512,884946,885230,-,285,NC_000913.3
759,b0844,ybjI,171.3503826,0.418852772,0.309943794,1.351382992,0.176572779,0.342231381,885316,886131,-,816,NC_000913.3
760,b0845,ybjJ,106.0913345,0.032161632,0.279877003,0.114913448,0.908513725,0.955474559,886131,887339,-,1209,NC_000913.3
761,b0846,rcdA,119.7551448,0.019391839,0.320872019,0.060434807,0.951809337,0.9741383,887423,887959,+,537,NC_000913.3
762,b4417,rybB,19.27754448,0.4838351,0.418076489,1.157288471,0.247154522,0.430365924,887979,888057,-,79,NC_000913.3
763,b0847,ybjL,853.5862028,0.494497122,0.297419065,1.662627519,0.096387019,0.22707367,888134,889819,-,1686,NC_000913.3
764,b0848,ybjM,101.9843438,0.956662682,0.40485182,2.362994643,0.018127932,0.068275124,890089,890466,+,378,NC_000913.3
765,b0849,grxA,60.55709912,-0.079904645,0.352621538,-0.226601715,0.820733459,0.90582997,890496,890753,-,258,NC_000913.3
766,b0850,ybjC,66.26246929,0.133400089,0.328565546,0.40600754,0.68473706,0.820670047,890913,891200,+,288,NC_000913.3
767,b0851,nfsA,418.6559745,0.034123372,0.257461386,0.132537824,0.894558907,0.948987878,891184,891906,+,723,NC_000913.3
768,b0852,rimK,395.6423241,0.128988027,0.225444234,0.572150479,0.567220033,0.733505446,891967,892869,+,903,NC_000913.3
769,b0853,ybjN,516.2798737,0.628326019,0.200091947,3.140186446,0.001688403,0.012239412,892957,893433,+,477,NC_000913.3
770,b0854,potF,95.85886867,-2.282200017,0.570333761,-4.001516607,6.29E-05,0.000994466,893784,894896,+,1113,NC_000913.3
771,b0855,potG,52.476307,-1.814904556,0.606647938,-2.991693275,0.002774349,0.017318272,894991,896124,+,1134,NC_000913.3
772,b0856,potH,17.57973242,-1.077788861,0.552402779,-1.951092393,0.051046056,0.143589218,896134,897087,+,954,NC_000913.3
773,b0857,potI,42.73921636,-0.673606358,0.444097797,-1.516797341,0.129317859,0.279104066,897084,897929,+,846,NC_000913.3
774,b0858,ybjO,57.23404377,-0.183377123,0.351380668,-0.521875958,0.601756698,0.755698803,897989,898477,+,489,NC_000913.3
775,b0859,rlmC,113.1204977,0.525419903,0.37627613,1.396367882,0.162603742,0.326372346,898518,899645,+,1128,NC_000913.3
776,b0860,artJ,128.7777205,-0.59386321,0.454651879,-1.306193238,0.191486852,0.362454055,899844,900575,-,732,NC_000913.3
777,b0861,artM,744.0757385,-0.433039014,0.410463725,-1.054999474,0.291425565,0.480561114,900866,901534,-,669,NC_000913.3
778,b0862,artQ,707.0301092,-0.824306101,0.431085226,-1.912165045,0.055855028,0.154326222,901534,902250,-,717,NC_000913.3
779,b0863,artI,2190.841725,-0.627282071,0.3984944,-1.574130203,0.115457351,0.258866622,902257,902988,-,732,NC_000913.3
780,b0864,artP,891.1667515,-1.588091029,0.368619102,-4.308216856,1.65E-05,0.000361799,903006,903734,-,729,NC_000913.3
781,b0865,ybjP,2653.900614,-1.974062569,0.361916265,-5.454473196,4.91E-08,2.65E-06,903952,904467,-,516,NC_000913.3
782,b0866,ybjQ,1311.885734,-0.804640204,0.230931277,-3.484327521,0.000493375,0.004867569,904593,904916,+,324,NC_000913.3
783,b0867,amiD,1731.908717,-0.803144824,0.250696333,-3.203656045,0.001356945,0.01027873,904913,905743,+,831,NC_000913.3
784,b0868,ybjS,489.300553,-0.184737176,0.281845547,-0.655455363,0.512174617,0.688745453,905740,906753,-,1014,NC_000913.3
785,b0869,ybjT,512.7012086,-0.27354846,0.215764227,-1.26781192,0.204865124,0.379953887,906852,908282,-,1431,NC_000913.3
786,b0870,ltaE,959.6355717,-0.735446919,0.280267218,-2.624091839,0.008688035,0.039724086,908293,909294,-,1002,NC_000913.3
787,b0871,poxB,2331.710252,-2.789390769,0.417587511,-6.679775358,2.39E-11,3.03E-09,909331,911049,-,1719,NC_000913.3
788,b0872,hcr,250.8589119,0.598975085,0.566771391,1.056819548,0.290593951,0.479491598,911182,912150,-,969,NC_000913.3
789,b0873,hcp,245.0384307,0.221084701,0.561218043,0.393937266,0.693627356,0.825455327,912162,913814,-,1653,NC_000913.3
790,b0874,lysO,59.42947655,1.02410359,0.344211841,2.975213135,0.00292785,0.018041524,913958,914857,-,900,NC_000913.3
791,b0875,aqpZ,87.5166759,0.645679404,0.47309236,1.364806238,0.172313958,0.337695161,915352,916047,-,696,NC_000913.3
792,b0876,ybjD,827.7954155,0.43794632,0.254707479,1.719408954,0.085539933,0.209537294,916473,918131,+,1659,NC_000913.3
793,b0877,ybjX,567.3251123,-1.092906919,0.313069053,-3.490945239,0.000481315,0.004801792,918128,919120,-,993,NC_000913.3
794,b0878,macA,309.7160569,-0.283128625,0.21372298,-1.324745821,0.18525547,0.354195188,919235,920350,+,1116,NC_000913.3
795,b0879,macB,392.8056185,-0.13895001,0.178376783,-0.778969145,0.435997891,0.61863775,920347,922293,+,1947,NC_000913.3
796,b0880,cspD,11267.07965,0.094175606,0.379015529,0.248474267,0.803767477,0.895485591,922366,922590,-,225,NC_000913.3
797,b4770,yljB,28.98129214,-0.350364394,0.500297872,-0.700311582,0.48373274,0.662389619,922740,922814,+,75,NC_000913.3
798,b0881,clpS,433.0176721,-0.97890917,0.402772697,-2.430425838,0.015081092,0.060220155,922913,923233,+,321,NC_000913.3
799,b0882,clpA,22291.26694,-0.555837326,0.357960787,-1.552788314,0.120473715,0.26470189,923264,925540,+,2277,NC_000913.3
800,b0883,serW,18.9448151,0.742937935,0.485746212,1.529477568,0.126146096,0.274481419,925884,925971,-,88,NC_000913.3
801,b0884,infA,1534.872523,0.502812666,0.377274255,1.332751069,0.182613508,0.35141372,926225,926443,-,219,NC_000913.3
802,b0885,aat,283.3087302,0.389868619,0.238298508,1.636051446,0.101828821,0.236315307,926728,927432,-,705,NC_000913.3
803,b0886,cydC,875.807243,0.781111382,0.210761101,3.706145856,0.000210437,0.00252587,927474,929195,-,1722,NC_000913.3
804,b0887,cydD,609.6494387,1.015265586,0.236147182,4.299291568,1.71E-05,0.000374643,929196,930962,-,1767,NC_000913.3
805,b0888,trxB,938.274831,0.014759434,0.354853833,0.041592996,0.966823157,0.98270415,931085,932050,-,966,NC_000913.3
806,b0889,lrp,2107.846717,-0.113846339,0.356308811,-0.319515924,0.749335318,0.860852418,932595,933089,+,495,NC_000913.3
807,b0890,ftsK,4132.023938,0.101052921,0.20432142,0.494578203,0.620897892,0.771837025,933224,937213,+,3990,NC_000913.3
808,b0891,lolA,845.8512733,0.143605607,0.232570747,0.617470635,0.536924344,0.706985343,937372,937983,+,612,NC_000913.3
809,b0892,rarA,733.1371945,0.245603169,0.271674986,0.904033059,0.365977872,0.552560259,937994,939337,+,1344,NC_000913.3
810,b0893,serS,10787.12149,0.402397989,0.257714349,1.561410883,0.118426836,0.262081996,939428,940720,+,1293,NC_000913.3
811,b0894,dmsA,7260.27816,0.634294611,0.524469925,1.209401304,0.226508708,0.407737135,940959,943403,+,2445,NC_000913.3
812,b0895,dmsB,1873.007464,0.668066562,0.572316996,1.167301629,0.243088581,0.426406466,943414,944031,+,618,NC_000913.3
813,b0896,dmsC,2837.975192,0.700057463,0.559413303,1.251413684,0.210783587,0.387493194,944033,944896,+,864,NC_000913.3
814,b0897,ycaC,2146.785878,-0.701191576,0.69094145,-1.014835013,0.31018448,0.498092983,944931,945557,-,627,NC_000913.3
815,b0898,ycaD,220.0940606,1.520980899,0.373421325,4.073095985,4.64E-05,0.00080183,945871,947019,+,1149,NC_000913.3
816,b0899,ycaM,189.7689031,1.915710397,0.353886613,5.41334519,6.19E-08,3.21E-06,947229,948659,+,1431,NC_000913.3
817,b0900,ycaN,59.33659045,-0.422280975,0.296781156,-1.422869902,0.154773873,0.315873015,948660,949568,-,909,NC_000913.3
