id,source,target,Effect,Evidence
algU-PA2881,algU,PA2881,+,Weak
algU-PA3945,algU,PA3945,+,Weak
algU-PA2882,algU,PA2882,+,Weak
algU-PA3378,algU,PA3378,+,Weak
algU-PA3379,algU,PA3379,+,Weak
algU-PA2281,algU,PA2281,+,Weak
algU-PA3374,algU,PA3374,+,Weak
algU-PA5566,algU,PA5566,+,Weak
algU-PA3376,algU,PA3376,+,Weak
algU-PA3377,algU,PA3377,+,Weak
algU-PA3372,algU,PA3372,+,Weak
algU-nhaP,algU,nhaP,+,Weak
algU-pcaC,algU,pcaC,+,Weak
algU-PA1659,algU,PA1659,+,Weak
algU-PA1658,algU,PA1658,+,Weak
algU-PA1657,algU,PA1657,+,Weak
algU-PA1656,algU,PA1656,+,Weak
algU-PA0061,algU,PA0061,+,Weak
algU-PA0060,algU,PA0060,+,Weak
algU-PA0062,algU,PA0062,+,Weak
algU-PA3375,algU,PA3375,+,Weak
algU-mucC,algU,mucC,+,Weak
algU-mucB,algU,mucB,+,Strong
algU-mucA,algU,mucA,+,Strong
algU-mucD,algU,mucD,+,Weak
algU-PA2371,algU,PA2371,+,Weak
algU-PA2370,algU,PA2370,+,Weak
algU-PA2175,algU,PA2175,+,Weak
algU-PA2177,algU,PA2177,?,Strong
algU-PA2176,algU,PA2176,+,Weak
algU-PA2172,algU,PA2172,+,Weak
algU-PA4842,algU,PA4842,+,Weak
algU-PA4841,algU,PA4841,+,Weak
algU-PA1832,algU,PA1832,+,Weak
algU-PA0886,algU,PA0886,+,Weak
algU-PA0885,algU,PA0885,+,Weak
algU-PA0884,algU,PA0884,+,Weak
algU-PA1578,algU,PA1578,+,Weak
algU-PA1579,algU,PA1579,+,Weak
algU-PA0881,algU,PA0881,+,Weak
algU-PA1270,algU,PA1270,+,Weak
algU-PA1577,algU,PA1577,+,Weak
algU-PA1571,algU,PA1571,+,Weak
algU-PA1572,algU,PA1572,+,Weak
algU-PA1573,algU,PA1573,+,Weak
algU-mutY,algU,mutY,+,Weak
algU-PA5212,algU,PA5212,+,Weak
algU-PA3094,algU,PA3094,+,Weak
algU-ptxR,algU,ptxR,+,Weak
algU-PA3093,algU,PA3093,+,Weak
algU-davD,algU,davD,+,Weak
algU-PA0597,algU,PA0597,+,Weak
algU-PA0596,algU,PA0596,+,Weak
algU-PA3256,algU,PA3256,+,Weak
algU-glgA,algU,glgA,+,Weak
algU-glgB,algU,glgB,+,Weak
algU-glgE,algU,glgE,+,Weak
algU-glgP,algU,glgP,+,Weak
algU-fabA,algU,fabA,+,Weak
algU-fabB,algU,fabB,+,Weak
algU-ivy,algU,ivy,+,Strong
algU-gpsA,algU,gpsA,+,Weak
algU-PA2988,algU,PA2988,+,Weak
algU-gpmI,algU,gpmI,+,Weak
algU-PA3612,algU,PA3612,+,Weak
algU-PA3611,algU,PA3611,+,Weak
algU-PA0878,algU,PA0878,+,Weak
algU-PA0879,algU,PA0879,+,Weak
algU-PA4923,algU,PA4923,+,Weak
algU-dsbA,algU,dsbA,+,Weak
algU-pqqH,algU,pqqH,+,Weak
algU-PA5488,algU,PA5488,+,Weak
algU-PA5526,algU,PA5526,+,Weak
algU-PA5487,algU,PA5487,+,Weak
algU-PA4338,algU,PA4338,+,Weak
algU-PA5181.1,algU,PA5181.1,?,Strong
algU-PA1594,algU,PA1594,+,Weak
algU-PA1592,algU,PA1592,+,Strong
algU-PA1593,algU,PA1593,+,Weak
algU-lptF,algU,lptF,+,Strong
algU-lptA,algU,lptA,+,Strong
algU-lptB,algU,lptB,+,Strong
algU-PA0309,algU,PA0309,+,Weak
algU-PA0658,algU,PA0658,+,Weak
algU-pilO,algU,pilO,+,Weak
algU-mreB,algU,mreB,+,Weak
algU-mreC,algU,mreC,+,Weak
algU-mreD,algU,mreD,+,Weak
algU-PA2135,algU,PA2135,+,Weak
algU-PA0157,algU,PA0157,+,Weak
algU-PA0156,algU,PA0156,+,Weak
algU-PA0158,algU,PA0158,+,Weak
algU-oprF,algU,oprF,+,Strong
algU-rnd,algU,rnd,+,Weak
algU-mifR,algU,mifR,+,Weak
algU-mifS,algU,mifS,+,Weak
algU-PA5258,algU,PA5258,+,Weak
algU-PA4877,algU,PA4877,+,Weak
algU-PA4874,algU,PA4874,+,Weak
algU-sotB,algU,sotB,+,Weak
algU-PA4879,algU,PA4879,+,Weak
algU-phnE,algU,phnE,+,Weak
algU-phnN,algU,phnN,+,Weak
algU-alg8,algU,alg8,+,Strong
algU-PA3891,algU,PA3891,+,Weak
algU-PA3890,algU,PA3890,+,Weak
algU-PA3710,algU,PA3710,+,Weak
algU-PA3069,algU,PA3069,+,Weak
algU-PA1870,algU,PA1870,+,Weak
algU-opgG,algU,opgG,+,Weak
algU-PA3262,algU,PA3262,+,Strong
algU-algZ,algU,algZ,+,Strong
algU-algX,algU,algX,+,Strong
algU-algR,algU,algR,+,Strong
algU-algU,algU,algU,+,Strong
algU-algJ,algU,algJ,+,Strong
algU-algK,algU,algK,+,Strong
algU-algI,algU,algI,+,Strong
algU-algL,algU,algL,+,Strong
algU-algB,algU,algB,+,Strong
algU-algC,algU,algC,+,Strong
algU-algA,algU,algA,+,Strong
algU-algF,algU,algF,+,Strong
algU-algG,algU,algG,+,Strong
algU-algD,algU,algD,+,Strong
algU-algE,algU,algE,+,Strong
algU-bolA,algU,bolA,+,Strong
algU-PA0943,algU,PA0943,+,Weak
algU-PA2485,algU,PA2485,+,Weak
algU-PA2484,algU,PA2484,+,Weak
algU-PA2486,algU,PA2486,+,Weak
algU-ppk,algU,ppk,+,Weak
algU-pvdH,algU,pvdH,+,Weak
algU-PA1053,algU,PA1053,+,Strong
algU-PA4575,algU,PA4575,+,Weak
algU-PA5514,algU,PA5514,+,Weak
algU-PA1111,algU,PA1111,+,Weak
algU-PA1116,algU,PA1116,+,Weak
algU-PA1114,algU,PA1114,+,Weak
algU-PA1115,algU,PA1115,+,Weak
algU-PA0356,algU,PA0356,+,Weak
algU-PA0354,algU,PA0354,+,Weak
algU-PA2434,algU,PA2434,+,Weak
algU-pckA,algU,pckA,+,Weak
algU-PA2433,algU,PA2433,+,Weak
algU-PA0681,algU,PA0681,+,Weak
algU-PA0682,algU,PA0682,+,Weak
algU-PA5291,algU,PA5291,+,Strong
algU-PA5290,algU,PA5290,+,Weak
algU-PA5428,algU,PA5428,+,Weak
algU-PA2143,algU,PA2143,+,Weak
algU-PA2146,algU,PA2146,+,Weak
algU-PA2148,algU,PA2148,+,Weak
algU-PA2149,algU,PA2149,+,Weak
algU-PA2265,algU,PA2265,+,Weak
algU-azu,algU,azu,+,Weak
algU-PA0537,algU,PA0537,+,Weak
algU-PA0536,algU,PA0536,+,Weak
algU-PA3691,algU,PA3691,+,Weak
algU-PA3992,algU,PA3992,+,Weak
algU-PA3386,algU,PA3386,+,Weak
algU-PA3381,algU,PA3381,+,Weak
algU-PA3380,algU,PA3380,+,Weak
algU-PA3383,algU,PA3383,+,Weak
algU-sdaA,algU,sdaA,+,Weak
algU-pyrR,algU,pyrR,?,Strong
algU-PA1833,algU,PA1833,+,Weak
algU-PA0225,algU,PA0225,+,Weak
algU-PA3039,algU,PA3039,+,Weak
algU-PA0883,algU,PA0883,+,Weak
algU-PA1295,algU,PA1295,+,Weak
algU-PA3031,algU,PA3031,+,Weak
algU-PA0882,algU,PA0882,+,Weak
algB-algD,algB,algD,+,Strong
acoR-acoB,acoR,acoB,+,Strong
acoR-PA4148,acoR,PA4148,+,Strong
acoR-PA4149,acoR,PA4149,+,Strong
acoR-PA4150,acoR,PA4150,+,Strong
acoR-PA4153,acoR,PA4153,+,Strong
acoR-PA4152,acoR,PA4152,+,Strong
dauR-dauR,dauR,dauR,-,Strong
dauR-dauB,dauR,dauB,-,Strong
dauR-dauA,dauR,dauA,-,Strong
erdR-acsA1,erdR,acsA1,+,Strong
PA5295-pslO,PA5295,pslO,-,Strong
PA5295-pslA,PA5295,pslA,-,Strong
PA5295-pelA,PA5295,pelA,-,Strong
PA5295-pelB,PA5295,pelB,-,Strong
rocA1-cupC1,rocA1,cupC1,+,Strong
rocA1-cupB1,rocA1,cupB1,+,Strong
lrp-lrp,lrp,lrp,+,Strong
lrp-dadA1,lrp,dadA1,+,Strong
lrp-dadX,lrp,dadX,+,Strong
cyaB-exsA,cyaB,exsA,+,Strong
PA0367-calB,PA0367,calB,-,Strong
PA0367-PA0365,PA0367,PA0365,-,Strong
PA0367-PA0364,PA0367,PA0364,-,Strong
sigX-PA3972,sigX,PA3972,+,Weak
sigX-PA1096,sigX,PA1096,+,Weak
sigX-PA1093,sigX,PA1093,+,Weak
sigX-mexH,sigX,mexH,+,Weak
sigX-nirS,sigX,nirS,+,Weak
sigX-aspC,sigX,aspC,+,Weak
sigX-PA4132,sigX,PA4132,?,Strong
sigX-PA4131,sigX,PA4131,+,Weak
sigX-PA0418,sigX,PA0418,+,Weak
sigX-pvdD,sigX,pvdD,+,Weak
sigX-PA1942,sigX,PA1942,+,Weak
sigX-PA3327,sigX,PA3327,+,Weak
sigX-PA5462,sigX,PA5462,+,Weak
sigX-bioA,sigX,bioA,+,Weak
sigX-PA3284,sigX,PA3284,+,Weak
sigX-PA3285,sigX,PA3285,+,Weak
sigX-PA3286,sigX,PA3286,+,Weak
sigX-nirN,sigX,nirN,+,Weak
sigX-PA0256,sigX,PA0256,+,Weak
sigX-PA3281,sigX,PA3281,+,Weak
sigX-PA3282,sigX,PA3282,+,Weak
sigX-PA3328,sigX,PA3328,+,Weak
sigX-popB,sigX,popB,+,Weak
sigX-PA3517,sigX,PA3517,+,Weak
sigX-pntAB,sigX,pntAB,+,Weak
sigX-gmhB,sigX,gmhB,+,Weak
sigX-PA3595,sigX,PA3595,+,Weak
sigX-cmpX,sigX,cmpX,+,Weak
sigX-mexB,sigX,mexB,+,Weak
sigX-PA2560,sigX,PA2560,+,Weak
sigX-hvn,sigX,hvn,+,Weak
sigX-PA2566,sigX,PA2566,+,Weak
sigX-PA1500,sigX,PA1500,+,Weak
sigX-PA3912,sigX,PA3912,+,Weak
sigX-PA2565,sigX,PA2565,+,Weak
sigX-PA5464,sigX,PA5464,+,Weak
sigX-PA2777,sigX,PA2777,+,Weak
sigX-mexA,sigX,mexA,+,Weak
sigX-PA3871,sigX,PA3871,+,Weak
sigX-rplC,sigX,rplC,+,Weak
sigX-PA4625,sigX,PA4625,+,Weak
sigX-PA4624,sigX,PA4624,+,Weak
sigX-mexZ,sigX,mexZ,?,Strong
sigX-folC,sigX,folC,+,Weak
sigX-oprM,sigX,oprM,+,Weak
sigX-PA4620,sigX,PA4620,+,Weak
sigX-PA2211,sigX,PA2211,+,Weak
sigX-hmuV,sigX,hmuV,+,Weak
sigX-oprG,sigX,oprG,+,Weak
sigX-PA4781,sigX,PA4781,?,Strong
sigX-PA4782,sigX,PA4782,+,Weak
sigX-PA4783,sigX,PA4783,+,Weak
sigX-PA0248,sigX,PA0248,+,Weak
sigX-atpH,sigX,atpH,+,Weak
sigX-PA3865.1,sigX,PA3865.1,+,Weak
sigX-PA3808,sigX,PA3808,+,Weak
sigX-mexI,sigX,mexI,+,Weak
sigX-atpC,sigX,atpC,+,Weak
sigX-PA5463,sigX,PA5463,+,Weak
sigX-atpA,sigX,atpA,+,Weak
sigX-PA5461,sigX,PA5461,+,Weak
sigX-atpG,sigX,atpG,+,Weak
sigX-atpF,sigX,atpF,+,Weak
sigX-atpE,sigX,atpE,+,Weak
sigX-atpD,sigX,atpD,+,Weak
sigX-PA4455,sigX,PA4455,+,Weak
sigX-pilA,sigX,pilA,+,Weak
sigX-rpsQ,sigX,rpsQ,+,Weak
sigX-aer,sigX,aer,+,Weak
sigX-PA3459,sigX,PA3459,+,Weak
sigX-PA3458,sigX,PA3458,?,Strong
sigX-nirD,sigX,nirD,+,Weak
sigX-PA1530,sigX,PA1530,+,Weak
sigX-ftsL,sigX,ftsL,+,Weak
sigX-PA3762,sigX,PA3762,+,Weak
sigX-pmtA,sigX,pmtA,+,Weak
sigX-pncB1,sigX,pncB1,+,Weak
sigX-PA3110,sigX,PA3110,+,Weak
sigX-PA5519,sigX,PA5519,+,Weak
sigX-PA0454,sigX,PA0454,+,Weak
sigX-aguR,sigX,aguR,?,Strong
sigX-phuS,sigX,phuS,+,Weak
sigX-rpsA,sigX,rpsA,+,Weak
sigX-phzC1,sigX,phzC1,+,Weak
sigX-phuW,sigX,phuW,+,Weak
sigX-PA4657,sigX,PA4657,+,Weak
sigX-phuU,sigX,phuU,+,Weak
sigX-phuT,sigX,phuT,+,Weak
sigX-rplV,sigX,rplV,+,Weak
sigX-rplW,sigX,rplW,+,Weak
sigX-tolQ,sigX,tolQ,+,Weak
sigX-exsB,sigX,exsB,+,Weak
sigX-rplP,sigX,rplP,+,Weak
sigX-rplN,sigX,rplN,+,Weak
sigX-PA3819,sigX,PA3819,+,Weak
sigX-PA2541,sigX,PA2541,+,Weak
sigX-PA0107,sigX,PA0107,+,Weak
sigX-kefB,sigX,kefB,+,Weak
sigX-tolB,sigX,tolB,+,Weak
sigX-tolA,sigX,tolA,+,Weak
sigX-rplE,sigX,rplE,+,Weak
sigX-rplB,sigX,rplB,+,Weak
sigX-PA5510,sigX,PA5510,+,Weak
sigX-lipA,sigX,lipA,+,Weak
sigX-lysS,sigX,lysS,+,Weak
sigX-PA4899,sigX,PA4899,+,Weak
sigX-fabB,sigX,fabB,+,Weak
sigX-PA2692,sigX,PA2692,+,Weak
sigX-PA3460,sigX,PA3460,+,Weak
sigX-PA3461,sigX,PA3461,+,Weak
sigX-PA4881,sigX,PA4881,+,Weak
sigX-rbfA,sigX,rbfA,+,Weak
sigX-PA3899,sigX,PA3899,?,Strong
sigX-PA2462,sigX,PA2462,+,Weak
sigX-roxS,sigX,roxS,?,Strong
sigX-PA5517,sigX,PA5517,+,Weak
sigX-PA3267,sigX,PA3267,+,Weak
sigX-PA0834,sigX,PA0834,+,Weak
sigX-PA2215,sigX,PA2215,+,Weak
sigX-PA3109,sigX,PA3109,+,Weak
sigX-aroP1,sigX,aroP1,+,Weak
sigX-sigX,sigX,sigX,?,Weak
sigX-oprD,sigX,oprD,+,Weak
sigX-tyrS2,sigX,tyrS2,+,Weak
sigX-lasR,sigX,lasR,?,Strong
sigX-PA5440,sigX,PA5440,?,Strong
sigX-PA2950,sigX,PA2950,+,Weak
sigX-PA5174,sigX,PA5174,+,Weak
sigX-pscD,sigX,pscD,+,Weak
sigX-PA2881,sigX,PA2881,+,Weak
sigX-PA2882,sigX,PA2882,+,Weak
sigX-algJ,sigX,algJ,+,Weak
sigX-PA1499,sigX,PA1499,+,Weak
sigX-pscF,sigX,pscF,+,Weak
sigX-PA2405,sigX,PA2405,+,Weak
sigX-PA0502,sigX,PA0502,+,Weak
sigX-lasI,sigX,lasI,+,Weak
sigX-PA3822,sigX,PA3822,+,Weak
sigX-algF,sigX,algF,+,Weak
sigX-PA3081,sigX,PA3081,+,Weak
sigX-lptA,sigX,lptA,+,Weak
sigX-coxA,sigX,coxA,+,Weak
sigX-lpxA,sigX,lpxA,+,Weak
sigX-PA2410,sigX,PA2410,+,Weak
sigX-rpoA,sigX,rpoA,+,Weak
sigX-PA1659,sigX,PA1659,+,Weak
sigX-PA1658,sigX,PA1658,+,Weak
sigX-PA0346,sigX,PA0346,+,Weak
sigX-PA3331,sigX,PA3331,+,Weak
sigX-PA1848,sigX,PA1848,+,Weak
sigX-PA0942,sigX,PA0942,+,Weak
sigX-PrrF1,sigX,PrrF1,?,Strong
sigX-aroQ1,sigX,aroQ1,+,Weak
sigX-bioB,sigX,bioB,+,Weak
sigX-glyS,sigX,glyS,+,Weak
sigX-narK1,sigX,narK1,+,Weak
sigX-glyQ,sigX,glyQ,+,Weak
sigX-PA1196,sigX,PA1196,?,Strong
sigX-bioD,sigX,bioD,+,Weak
sigX-PA2486,sigX,PA2486,+,Weak
sigX-pntB,sigX,pntB,+,Weak
sigX-pvdL,sigX,pvdL,+,Weak
sigX-rpsL,sigX,rpsL,+,Weak
sigX-pvdJ,sigX,pvdJ,+,Weak
sigX-rpsJ,sigX,rpsJ,+,Weak
sigX-rpsI,sigX,rpsI,+,Weak
sigX-PA1053,sigX,PA1053,+,Weak
sigX-pscK,sigX,pscK,+,Weak
sigX-PA5518,sigX,PA5518,+,Weak
sigX-pscI,sigX,pscI,+,Weak
sigX-rpsS,sigX,rpsS,+,Weak
sigX-pscL,sigX,pscL,+,Weak
sigX-pscB,sigX,pscB,+,Weak
sigX-pscC,sigX,pscC,+,Weak
sigX-PA0690,sigX,PA0690,+,Weak
sigX-PA0691,sigX,PA0691,+,Weak
sigX-PA0102,sigX,PA0102,+,Weak
sigX-PA0697,sigX,PA0697,+,Weak
sigX-PA2072,sigX,PA2072,+,Weak
sigX-pscE,sigX,pscE,+,Weak
sigX-PA2409,sigX,PA2409,+,Weak
sigX-exsD,sigX,exsD,+,Weak
sigX-exsE,sigX,exsE,+,Weak
sigX-phzF1,sigX,phzF1,+,Weak
sigX-exsC,sigX,exsC,+,Weak
sigX-PA1662,sigX,PA1662,+,Weak
sigX-exsA,sigX,exsA,+,Weak
sigX-PA0469,sigX,PA0469,+,Weak
sigX-PA2403,sigX,PA2403,+,Weak
sigX-PA2402,sigX,PA2402,+,Weak
sigX-accA,sigX,accA,+,Weak
sigX-PA2404,sigX,PA2404,+,Weak
sigX-accC,sigX,accC,+,Weak
sigX-accB,sigX,accB,+,Weak
sigX-pdxA2,sigX,pdxA2,+,Weak
sigX-PA2406,sigX,PA2406,+,Weak
sigX-pykF,sigX,pykF,+,Weak
sigX-pqsA,sigX,pqsA,+,Weak
sigX-bioF,sigX,bioF,+,Weak
sigX-dnr,sigX,dnr,?,Strong
sigX-PA0951,sigX,PA0951,+,Weak
sigX-PA1852,sigX,PA1852,+,Weak
sigX-PA0953,sigX,PA0953,+,Weak
sigX-cupB2,sigX,cupB2,+,Weak
sigX-cbrB,sigX,cbrB,?,Strong
sigX-coIII,sigX,coIII,+,Weak
sigX-rhlB,sigX,rhlB,+,Weak
sigX-PA4849,sigX,PA4849,+,Weak
sigX-rhlA,sigX,rhlA,+,Weak
sigX-pilN,sigX,pilN,+,Weak
sigX-PA0359,sigX,PA0359,+,Weak
sigX-PA0358,sigX,PA0358,+,Weak
sigX-PA5508,sigX,PA5508,+,Weak
sigX-bioC,sigX,bioC,+,Weak
sigX-rhlR,sigX,rhlR,?,Strong
sigX-fpvA,sigX,fpvA,+,Weak
sigX-amrZ,sigX,amrZ,?,Strong
sigX-rpmC,sigX,rpmC,+,Weak
sigX-fliA,sigX,fliA,?,Strong
sigX-PA5504,sigX,PA5504,+,Weak
sigX-fliC,sigX,fliC,+,Weak
sigX-PA5506,sigX,PA5506,?,Strong
sigX-phzE1,sigX,phzE1,+,Weak
sigX-PA5217,sigX,PA5217,+,Weak
sigX-phzG2,sigX,phzG2,+,Weak
sigX-rplX,sigX,rplX,+,Weak
sigX-narL,sigX,narL,?,Strong
sigX-der,sigX,der,+,Weak
sigX-PA0968,sigX,PA0968,+,Weak
sigX-PA2384,sigX,PA2384,?,Strong
sigX-phzB1,sigX,phzB1,+,Weak
sigX-snr1,sigX,snr1,+,Weak
sigX-potC,sigX,potC,+,Weak
sigX-PA3012,sigX,PA3012,+,Weak
sigX-coxB,sigX,coxB,+,Weak
sigX-crfX,sigX,crfX,+,Weak
sigX-truB,sigX,truB,+,Weak
sigX-lpxB,sigX,lpxB,+,Weak
sigX-acyP,sigX,acyP,+,Weak
sigX-pctC,sigX,pctC,+,Weak
sigX-PA1181,sigX,PA1181,+,Weak
sigX-PA0320,sigX,PA0320,+,Weak
sigX-PA3329,sigX,PA3329,+,Weak
sigX-PA4452,sigX,PA4452,+,Weak
sigX-foxA,sigX,foxA,+,Weak
sigX-PA4453,sigX,PA4453,+,Weak
sigX-PA0046,sigX,PA0046,+,Weak
sigX-tilS,sigX,tilS,+,Weak
sigX-fabZ,sigX,fabZ,+,Weak
sigX-PA4454,sigX,PA4454,+,Weak
sigX-fabD,sigX,fabD,+,Weak
sigX-PA4456,sigX,PA4456,+,Weak
sigX-PA0987,sigX,PA0987,+,Weak
sigX-fabA,sigX,fabA,+,Weak
sigX-narH,sigX,narH,+,Weak
sigX-anr,sigX,anr,?,Strong
sigX-narJ,sigX,narJ,+,Weak
sigX-gacA,sigX,gacA,?,Strong
sigX-tam,sigX,tam,+,Weak
sigX-PA1208,sigX,PA1208,+,Weak
sigX-rplD,sigX,rplD,+,Weak
sigX-PA2658,sigX,PA2658,+,Weak
sigX-clpP2,sigX,clpP2,+,Weak
sigX-phzD1,sigX,phzD1,+,Weak
sigX-PA1689,sigX,PA1689,+,Weak
sigX-pscH,sigX,pscH,+,Weak
sigX-PA0419,sigX,PA0419,+,Weak
sigX-aceE,sigX,aceE,+,Weak
sigX-fabH,sigX,fabH,+,Weak
sigX-rpsC,sigX,rpsC,+,Weak
sigX-PA2317,sigX,PA2317,+,Weak
sigX-PA5303,sigX,PA5303,+,Weak
sigX-pilP,sigX,pilP,+,Weak
sigX-dgcA,sigX,dgcA,+,Weak
sigX-hcnB,sigX,hcnB,+,Weak
sigX-PA2318,sigX,PA2318,+,Weak
sigX-ccoP2,sigX,ccoP2,+,Weak
sigX-PA3225,sigX,PA3225,?,Strong
sigX-PA5220,sigX,PA5220,+,Weak
sigX-secE,sigX,secE,+,Weak
sigX-pscJ,sigX,pscJ,+,Weak
sigX-PA0722,sigX,PA0722,+,Weak
sigX-PA2485,sigX,PA2485,+,Weak
sigX-PA3867,sigX,PA3867,+,Weak
sigX-narK2,sigX,narK2,+,Weak
sigX-opmD,sigX,opmD,+,Weak
sigX-PA4441,sigX,PA4441,+,Weak
sigX-PA5507,sigX,PA5507,+,Weak
sigX-rho,sigX,rho,+,Weak
sigX-secY,sigX,secY,+,Weak
sigX-PA5132,sigX,PA5132,+,Weak
sigX-kdpB,sigX,kdpB,+,Weak
sigX-pscG,sigX,pscG,+,Weak
sigX-kdpD,sigX,kdpD,?,Strong
sigX-narG,sigX,narG,+,Weak
sigX-narI,sigX,narI,+,Weak
sigX-PA3283,sigX,PA3283,+,Weak
sigX-PA1006,sigX,PA1006,+,Weak
sigX-PA1007,sigX,PA1007,+,Weak
sigX-PA3330,sigX,PA3330,+,Weak
sigX-vreR,sigX,vreR,?,Strong
sigX-PA3332,sigX,PA3332,+,Weak
sigX-rnhB,sigX,rnhB,+,Weak
sigX-PA3334,sigX,PA3334,+,Weak
sigX-nrdJb,sigX,nrdJb,+,Weak
sigX-PA3336,sigX,PA3336,+,Weak
sigX-fdx,sigX,fdx,+,Weak
sigX-pprB,sigX,pprB,?,Strong
sigX-tolR,sigX,tolR,+,Weak
sigX-psrA,sigX,psrA,?,Strong
sigX-PA5546,sigX,PA5546,+,Weak
sigX-PA1611,sigX,PA1611,+,Weak
sigX-arcA,sigX,arcA,+,Weak
sigX-arcB,sigX,arcB,+,Weak
sigX-PA1612,sigX,PA1612,+,Weak
sigX-arcC,sigX,arcC,+,Weak
sigX-phzB2,sigX,phzB2,+,Weak
sigX-moaA1,sigX,moaA1,+,Weak
sigX-opdC,sigX,opdC,+,Weak
cysB-algJ,cysB,algJ,+,Strong
cysB-algX,cysB,algX,+,Strong
cysB-msuD,cysB,msuD,+,Strong
cysB-algG,cysB,algG,+,Strong
cysB-cysH,cysB,cysH,+,Strong
cysB-msuC,cysB,msuC,+,Strong
cysB-mvfR,cysB,mvfR,+-,Strong
cysB-alg8,cysB,alg8,+,Strong
cysB-cysB,cysB,cysB,-,Strong
cysB-retS,cysB,retS,-,Strong
cysB-algK,cysB,algK,+,Strong
cysB-algI,cysB,algI,+,Strong
cysB-pvdS,cysB,pvdS,+,Strong
cysB-algL,cysB,algL,+,Strong
cysB-alg44,cysB,alg44,+,Strong
cysB-algA,cysB,algA,+,Strong
cysB-algF,cysB,algF,+,Strong
cysB-msuE,cysB,msuE,+,Strong
cysB-algD,cysB,algD,+,Strong
cysB-algE,cysB,algE,+,Strong
mvaT-oprN,mvaT,oprN,-,Strong
mvaT-ptxS,mvaT,ptxS,+,Strong
mvaT-oprD,mvaT,oprD,+,Strong
mvaT-rsmZ,mvaT,rsmZ,-,Strong
mvaT-cupA1,mvaT,cupA1,-,Strong
mvaT-aotJ,mvaT,aotJ,-,Strong
mvaT-sigX,mvaT,sigX,?,Strong
mvaT-mexF,mvaT,mexF,-,Strong
mvaT-cupC1,mvaT,cupC1,-,Strong
mvaT-mexE,mvaT,mexE,-,Strong
mvaT-cupB1,mvaT,cupB1,-,Strong
fpvR-fpvI,fpvR,fpvI,-,Strong
fpvR-pvdS,fpvR,pvdS,-,Strong
fpvI-pvdD,fpvI,pvdD,+,Weak
fpvI-pvdA,fpvI,pvdA,+,Weak
fpvI-PA4902,fpvI,PA4902,+,Weak
fpvI-PA1254,fpvI,PA1254,+,Weak
fpvI-PA2403,fpvI,PA2403,+,Weak
fpvI-PA2402,fpvI,PA2402,+,Weak
fpvI-pvdJ,fpvI,pvdJ,+,Weak
fpvI-PA2404,fpvI,PA2404,+,Weak
fpvI-PA1253,fpvI,PA1253,+,Weak
fpvI-PA2406,fpvI,PA2406,+,Weak
fpvI-PA3952,fpvI,PA3952,+,Weak
fpvI-PA4287,fpvI,PA4287,+,Weak
fpvI-PA2405,fpvI,PA2405,+,Weak
fpvI-PrrF1,fpvI,PrrF1,?,Strong
fpvI-PA5106,fpvI,PA5106,+,Weak
fpvI-fpvI,fpvI,fpvI,?,Weak
fpvI-hasR,fpvI,hasR,+,Weak
fpvI-fpvA,fpvI,fpvA,+,Strong
PA2588-PA4340,PA2588,PA4340,?,Strong
PA2588-PA3854,PA2588,PA3854,?,Strong
PA2588-PA0845,PA2588,PA0845,?,Strong
PA2588-PA4676,PA2588,PA4676,?,Strong
PA2588-tilS,PA2588,tilS,?,Strong
PA2588-PA2588,PA2588,PA2588,?,Strong
PA2588-PA1333,PA2588,PA1333,?,Strong
PA2588-lpdV,PA2588,lpdV,?,Strong
PA2588-mutY,PA2588,mutY,?,Strong
PA2588-amiR,PA2588,amiR,?,Strong
argP-PA4182,argP,PA4182,+,Strong
argP-PA4181,argP,PA4181,+,Strong
argP-PA4365,argP,PA4365,+,Strong
argR-astA,argR,astA,+,Strong
argR-astB,argR,astB,+,Strong
argR-astD,argR,astD,+,Strong
argR-astE,argR,astE,+,Strong
argR-sstT,argR,sstT,+,Strong
argR-PA3934,argR,PA3934,+,Strong
argR-alr,argR,alr,-,Strong
argR-dauR,argR,dauR,+,Strong
argR-aotP,argR,aotP,+,Strong
argR-aotQ,argR,aotQ,+,Strong
argR-PA4757,argR,PA4757,-,Strong
argR-PA4754,argR,PA4754,-,Strong
argR-dauB,argR,dauB,+,Strong
argR-dauA,argR,dauA,+,Strong
argR-aotM,argR,aotM,+,Strong
argR-aotO,argR,aotO,+,Strong
argR-PA0328,argR,PA0328,+,Strong
argR-aotJ,argR,aotJ,+,Strong
argR-argG,argR,argG,-,Strong
argR-PA5152,argR,PA5152,+,Strong
argR-PA5153,argR,PA5153,+,Strong
argR-PA0900,argR,PA0900,+,Strong
argR-PA5154,argR,PA5154,+,Strong
argR-PA5155,argR,PA5155,+,Strong
argR-braZ,argR,braZ,+,Strong
argR-oprD,argR,oprD,+,Strong
argR-aruG,argR,aruG,+,Strong
argR-gdhA,argR,gdhA,-,Strong
argR-greA,argR,greA,-,Strong
argR-gdhB,argR,gdhB,+,Strong
argR-lysP,argR,lysP,-,Strong
argR-PA3538,argR,PA3538,-,Strong
argR-aruH,argR,aruH,-,Strong
argR-gltB,argR,gltB,-,Strong
argR-argR,argR,argR,+,Strong
argR-arcD,argR,arcD,+,Strong
argR-arcA,argR,arcA,+,Strong
argR-arcB,argR,arcB,+,Strong
argR-arcC,argR,arcC,+,Strong
